county,city,vac_info_type,n
Siskiyou,Fort Jones,ChildCareData,20.0
Siskiyou,Fort Jones,KindergartenData,20.0
Siskiyou,Grenada,7thGradeData,19.0
Siskiyou,Grenada,KindergartenData,23.0
Siskiyou,Happy Camp,7thGradeData,10.0
Siskiyou,Happy Camp,KindergartenData,10.0
Siskiyou,Macdoel,7thGradeData,25.0
Siskiyou,McCloud,ChildCareData,8.0
Siskiyou,Montague,7thGradeData,30.0
Siskiyou,Montague,ChildCareData,28.0
Siskiyou,Montague,KindergartenData,48.0
Siskiyou,Mount Shasta,7thGradeData,58.0
Siskiyou,Mount Shasta,ChildCareData,62.0
Siskiyou,Mount Shasta,KindergartenData,70.0
Siskiyou,Tulelake,ChildCareData,10.0
Siskiyou,Weed,7thGradeData,18.0
Siskiyou,Weed,ChildCareData,53.0
Siskiyou,Weed,KindergartenData,22.0
Siskiyou,Yreka,7thGradeData,104.0
Siskiyou,Yreka,ChildCareData,136.0
Siskiyou,Yreka,KindergartenData,110.0
Solano,Benicia,7thGradeData,437.0
Solano,Benicia,ChildCareData,349.0
Solano,Benicia,KindergartenData,357.0
Solano,Dixon,7thGradeData,297.0
Solano,Dixon,ChildCareData,222.0
Solano,Dixon,KindergartenData,291.0
Solano,Fairfield,7thGradeData,1777.0
Solano,Fairfield,ChildCareData,876.0
Solano,Fairfield,KindergartenData,1403.0
Solano,Rio Vista,ChildCareData,38.0
Solano,Suisun City,7thGradeData,284.0
Solano,Suisun City,ChildCareData,31.0
Solano,Suisun City,KindergartenData,308.0
Solano,Vacaville,7thGradeData,1074.0
Solano,Vacaville,ChildCareData,761.0
Solano,Vacaville,KindergartenData,1229.0
Solano,Vallejo,7thGradeData,1164.0
Solano,Vallejo,ChildCareData,752.0
Solano,Vallejo,KindergartenData,1435.0
Sonoma,Boyes Hot Springs,ChildCareData,34.0
Sonoma,Cloverdale,7thGradeData,91.0
Sonoma,Cloverdale,ChildCareData,57.0
Sonoma,Cloverdale,KindergartenData,101.0
Sonoma,Cotati,ChildCareData,139.0
Sonoma,Cotati,KindergartenData,38.0
Sonoma,Forestville,7thGradeData,41.0
Sonoma,Forestville,ChildCareData,22.0
Sonoma,Forestville,KindergartenData,39.0
Sonoma,Geyserville,7thGradeData,16.0
Sonoma,Geyserville,KindergartenData,20.0
Sonoma,Glen Ellen,KindergartenData,45.0
Sonoma,Guerneville,7thGradeData,31.0
Sonoma,Guerneville,ChildCareData,20.0
Sonoma,Guerneville,KindergartenData,29.0
Sonoma,Healdsburg,7thGradeData,171.0
Sonoma,Healdsburg,ChildCareData,258.0
Sonoma,Healdsburg,KindergartenData,163.0
Sonoma,Kenwood,KindergartenData,18.0
Sonoma,Monte Rio,ChildCareData,13.0
Sonoma,Monte Rio,KindergartenData,11.0
Sonoma,Occidental,7thGradeData,25.0
Sonoma,Occidental,KindergartenData,31.0
Sonoma,Penngrove,ChildCareData,72.0
Sonoma,Penngrove,KindergartenData,55.0
Sonoma,Petaluma,7thGradeData,832.0
Sonoma,Petaluma,ChildCareData,940.0
Sonoma,Petaluma,KindergartenData,887.0
Sonoma,Rohnert Park,7thGradeData,461.0
Sonoma,Rohnert Park,ChildCareData,340.0
Sonoma,Rohnert Park,KindergartenData,433.0
Sonoma,Santa Rosa,7thGradeData,2764.0
Sonoma,Santa Rosa,ChildCareData,2844.0
Sonoma,Santa Rosa,KindergartenData,3231.0
Sonoma,Sebastopol,7thGradeData,305.0
Sonoma,Sebastopol,ChildCareData,197.0
Sonoma,Sebastopol,KindergartenData,289.0
Sonoma,Simi Valley,7thGradeData,58.0
Sonoma,Simi Valley,KindergartenData,22.0
Sonoma,Sonoma,7thGradeData,402.0
Sonoma,Sonoma,ChildCareData,437.0
Sonoma,Sonoma,KindergartenData,366.0
Sonoma,Windsor,7thGradeData,456.0
Sonoma,Windsor,ChildCareData,260.0
Sonoma,Windsor,KindergartenData,166.0
Stanislaus,Ceres,7thGradeData,1004.0
Stanislaus,Ceres,ChildCareData,585.0
Stanislaus,Ceres,KindergartenData,887.0
Stanislaus,Crows Landing,KindergartenData,17.0
Stanislaus,Denair,7thGradeData,83.0
Stanislaus,Denair,ChildCareData,43.0
Stanislaus,Denair,KindergartenData,90.0
Stanislaus,Empire,7thGradeData,70.0
Stanislaus,Empire,ChildCareData,37.0
Stanislaus,Empire,KindergartenData,48.0
Stanislaus,Hickman,7thGradeData,109.0
Stanislaus,Hickman,KindergartenData,86.0
Stanislaus,Hughson,7thGradeData,209.0
Stanislaus,Hughson,ChildCareData,73.0
Stanislaus,Hughson,KindergartenData,138.0
Stanislaus,Keyes,7thGradeData,18.0
Stanislaus,Keyes,ChildCareData,40.0
Stanislaus,Keyes,KindergartenData,137.0
Stanislaus,Knights Ferry,KindergartenData,10.0
Stanislaus,Modesto,7thGradeData,3900.0
Stanislaus,Modesto,ChildCareData,3173.0
Stanislaus,Modesto,KindergartenData,3890.0
Stanislaus,Newman,7thGradeData,235.0
Stanislaus,Newman,ChildCareData,151.0
Stanislaus,Newman,KindergartenData,194.0
Stanislaus,Oakdale,7thGradeData,364.0
Stanislaus,Oakdale,ChildCareData,351.0
Stanislaus,Oakdale,KindergartenData,457.0
Stanislaus,Patterson,7thGradeData,479.0
Stanislaus,Patterson,ChildCareData,326.0
Stanislaus,Patterson,KindergartenData,424.0
Stanislaus,Riverbank,7thGradeData,226.0
Stanislaus,Riverbank,ChildCareData,121.0
Stanislaus,Riverbank,KindergartenData,308.0
Stanislaus,Salida,7thGradeData,298.0
Stanislaus,Salida,ChildCareData,180.0
Stanislaus,Salida,KindergartenData,232.0
Stanislaus,Turlock,7thGradeData,1175.0
Stanislaus,Turlock,ChildCareData,1085.0
Stanislaus,Turlock,KindergartenData,1106.0
Stanislaus,Valley Home,7thGradeData,14.0
Stanislaus,Valley Home,KindergartenData,22.0
Stanislaus,Waterford,7thGradeData,222.0
Stanislaus,Waterford,ChildCareData,112.0
Stanislaus,Waterford,KindergartenData,269.0
Stanislaus,Westley,ChildCareData,24.0
Stanislaus,Westley,KindergartenData,36.0
Sutter,East Nicolaus,7thGradeData,14.0
Sutter,East Nicolaus,ChildCareData,27.0
Sutter,East Nicolaus,KindergartenData,16.0
Sutter,Live Oak,7thGradeData,153.0
Sutter,Live Oak,ChildCareData,135.0
Sutter,Live Oak,KindergartenData,165.0
Sutter,Meridian,KindergartenData,10.0
Sutter,Placerville,7thGradeData,108.0
Sutter,Placerville,KindergartenData,93.0
Sutter,Pleasant Grove,7thGradeData,22.0
Sutter,Pleasant Grove,KindergartenData,23.0
Sutter,Rio Oso,7thGradeData,20.0
Sutter,Rio Oso,ChildCareData,12.0
Sutter,Rio Oso,KindergartenData,11.0
Sutter,Robbins,7thGradeData,17.0
Sutter,Robbins,KindergartenData,17.0
Sutter,Simi Valley,7thGradeData,60.0
Sutter,Simi Valley,KindergartenData,32.0
Sutter,Sutter,7thGradeData,54.0
Sutter,Sutter,ChildCareData,37.0
Sutter,Sutter,KindergartenData,58.0
Sutter,Yuba City,7thGradeData,1168.0
Sutter,Yuba City,ChildCareData,1057.0
Sutter,Yuba City,KindergartenData,1257.0
Tehama,Corning,7thGradeData,225.0
Tehama,Corning,ChildCareData,157.0
Tehama,Corning,KindergartenData,270.0
Tehama,Cottonwood,7thGradeData,89.0
Tehama,Cottonwood,ChildCareData,45.0
Tehama,Cottonwood,KindergartenData,116.0
Tehama,Gerber,7thGradeData,34.0
Tehama,Gerber,ChildCareData,15.0
Tehama,Gerber,KindergartenData,55.0
Tehama,Los Molinos,7thGradeData,90.0
Tehama,Los Molinos,ChildCareData,11.0
Tehama,Los Molinos,KindergartenData,81.0
Tehama,Orland,ChildCareData,9.0
Tehama,Red Bluff,7thGradeData,332.0
Tehama,Red Bluff,ChildCareData,403.0
Tehama,Red Bluff,KindergartenData,384.0
Tehama,Tehama,ChildCareData,37.0
Tehama,Vina,7thGradeData,13.0
Trinity,Burnt Ranch,7thGradeData,10.0
Trinity,Burnt Ranch,KindergartenData,11.0
Trinity,Douglas City,7thGradeData,19.0
Trinity,Douglas City,KindergartenData,17.0
Trinity,Hayfork,7thGradeData,10.0
Trinity,Hayfork,ChildCareData,11.0
Trinity,Hayfork,KindergartenData,9.0
Trinity,Junction City,7thGradeData,13.0
Trinity,Weaverville,7thGradeData,31.0
Trinity,Weaverville,ChildCareData,36.0
Trinity,Weaverville,KindergartenData,39.0
Tulare,Allensworth,7thGradeData,13.0
Tulare,Allensworth,KindergartenData,14.0
Tulare,Alpaugh,7thGradeData,15.0
Tulare,Alpaugh,KindergartenData,38.0
Tulare,Cutler,KindergartenData,177.0
Tulare,Delano,7thGradeData,21.0
Tulare,Delano,KindergartenData,29.0
Tulare,Dinuba,7thGradeData,515.0
Tulare,Dinuba,KindergartenData,654.0
Tulare,Ducor,7thGradeData,17.0
Tulare,Ducor,KindergartenData,14.0
Tulare,Earlimart,7thGradeData,206.0
Tulare,Earlimart,ChildCareData,48.0
Tulare,Earlimart,KindergartenData,249.0
Tulare,Exeter,7thGradeData,224.0
Tulare,Exeter,ChildCareData,121.0
Tulare,Exeter,KindergartenData,235.0
Tulare,Farmersville,7thGradeData,160.0
Tulare,Farmersville,KindergartenData,256.0
Tulare,Goshen,ChildCareData,47.0
Tulare,Ivanhoe,ChildCareData,69.0
Tulare,Ivanhoe,KindergartenData,95.0
Tulare,Kingsburg,7thGradeData,55.0
Tulare,Kingsburg,KindergartenData,61.0
Tulare,Lemon Cove,7thGradeData,40.0
Tulare,Lemon Cove,KindergartenData,33.0
Tulare,Lindsay,7thGradeData,323.0
Tulare,Lindsay,ChildCareData,297.0
Tulare,Lindsay,KindergartenData,377.0
Tulare,Orosi,7thGradeData,329.0
Tulare,Orosi,KindergartenData,266.0
Tulare,Pixley,7thGradeData,113.0
Tulare,Pixley,KindergartenData,140.0
Tulare,Porterville,7thGradeData,1370.0
Tulare,Porterville,ChildCareData,657.0
Tulare,Porterville,KindergartenData,1764.0
Tulare,Richgrove,7thGradeData,67.0
Tulare,Richgrove,KindergartenData,98.0
Tulare,Springville,7thGradeData,31.0
Tulare,Springville,KindergartenData,34.0
Tulare,Strathmore,7thGradeData,126.0
Tulare,Strathmore,ChildCareData,80.0
Tulare,Strathmore,KindergartenData,149.0
Tulare,Terra Bella,7thGradeData,96.0
Tulare,Terra Bella,KindergartenData,159.0
Tulare,Three Rivers,7thGradeData,14.0
Tulare,Three Rivers,KindergartenData,6.0
Tulare,Tipton,7thGradeData,63.0
Tulare,Tipton,KindergartenData,73.0
Tulare,Traver,7thGradeData,13.0
Tulare,Traver,KindergartenData,31.0
Tulare,Tulare,7thGradeData,1383.0
Tulare,Tulare,ChildCareData,329.0
Tulare,Tulare,KindergartenData,1457.0
Tulare,Visalia,7thGradeData,2330.0
Tulare,Visalia,ChildCareData,2227.0
Tulare,Visalia,KindergartenData,2394.0
Tulare,Woodlake,7thGradeData,157.0
Tulare,Woodlake,ChildCareData,123.0
Tulare,Woodlake,KindergartenData,228.0
Tuolumne,Columbia,7thGradeData,58.0
Tuolumne,Columbia,KindergartenData,43.0
Tuolumne,Groveland,7thGradeData,24.0
Tuolumne,Groveland,KindergartenData,19.0
Tuolumne,Jamestown,7thGradeData,32.0
Tuolumne,Jamestown,ChildCareData,43.0
Tuolumne,Jamestown,KindergartenData,41.0
Tuolumne,Sonora,7thGradeData,128.0
Tuolumne,Sonora,ChildCareData,292.0
Tuolumne,Sonora,KindergartenData,141.0
Tuolumne,Soulsbyville,7thGradeData,21.0
Tuolumne,Soulsbyville,ChildCareData,15.0
Tuolumne,Soulsbyville,KindergartenData,46.0
Tuolumne,Tuolumne City,7thGradeData,54.0
Tuolumne,Tuolumne City,ChildCareData,43.0
Tuolumne,Tuolumne City,KindergartenData,45.0
Tuolumne,Twain Harte,7thGradeData,36.0
Tuolumne,Twain Harte,ChildCareData,18.0
Tuolumne,Twain Harte,KindergartenData,26.0
Ventura,Camarillo,7thGradeData,993.0
Ventura,Camarillo,ChildCareData,1079.0
Ventura,Camarillo,KindergartenData,963.0
Ventura,Fillmore,7thGradeData,271.0
Ventura,Fillmore,ChildCareData,242.0
Ventura,Fillmore,KindergartenData,288.0
Ventura,Moorpark,7thGradeData,489.0
Ventura,Moorpark,ChildCareData,480.0
Ventura,Moorpark,KindergartenData,490.0
Ventura,Oak Park,7thGradeData,371.0
Ventura,Oak Park,ChildCareData,34.0
Ventura,Oak Park,KindergartenData,257.0
Ventura,Oak View,7thGradeData,25.0
Ventura,Oak View,ChildCareData,25.0
Ventura,Oak View,KindergartenData,45.0
Ventura,Ojai,7thGradeData,352.0
Ventura,Ojai,ChildCareData,248.0
Ventura,Ojai,KindergartenData,179.0
Ventura,Oxnard,7thGradeData,3064.0
Ventura,Oxnard,ChildCareData,2788.0
Ventura,Oxnard,KindergartenData,3683.0
Ventura,Piru,KindergartenData,54.0
Ventura,Port Hueneme,7thGradeData,17.0
Ventura,Port Hueneme,ChildCareData,165.0
Ventura,Port Hueneme,KindergartenData,422.0
Ventura,San Buenaventura (Ventura),7thGradeData,1373.0
Ventura,San Buenaventura (Ventura),ChildCareData,1738.0
Ventura,San Buenaventura (Ventura),KindergartenData,1382.0
Ventura,Santa Paula,7thGradeData,482.0
Ventura,Santa Paula,ChildCareData,298.0
Ventura,Santa Paula,KindergartenData,505.0
Ventura,Simi Valley,7thGradeData,1496.0
Ventura,Simi Valley,ChildCareData,1314.0
Ventura,Simi Valley,KindergartenData,1374.0
Ventura,Somis,7thGradeData,92.0
Ventura,Somis,KindergartenData,91.0
Ventura,Thousand Oaks,7thGradeData,1649.0
Ventura,Thousand Oaks,ChildCareData,1825.0
Ventura,Thousand Oaks,KindergartenData,1142.0
Ventura,Westlake Village,7thGradeData,58.0
Ventura,Westlake Village,ChildCareData,383.0
Ventura,Westlake Village,KindergartenData,190.0
Yolo,Davis,7thGradeData,694.0
Yolo,Davis,ChildCareData,1003.0
Yolo,Davis,KindergartenData,673.0
Yolo,Dixon,ChildCareData,13.0
Yolo,Esparto,7thGradeData,94.0
Yolo,Esparto,ChildCareData,44.0
Yolo,Esparto,KindergartenData,93.0
Yolo,Knights Landing,ChildCareData,22.0
Yolo,Knights Landing,KindergartenData,28.0
Yolo,Madison,ChildCareData,35.0
Yolo,West Sacramento,7thGradeData,518.0
Yolo,West Sacramento,ChildCareData,181.0
Yolo,West Sacramento,KindergartenData,532.0
Yolo,Winters,7thGradeData,115.0
Yolo,Winters,ChildCareData,161.0
Yolo,Winters,KindergartenData,120.0
Yolo,Woodland,7thGradeData,797.0
Yolo,Woodland,ChildCareData,921.0
Yolo,Woodland,KindergartenData,887.0
Yuba,Arboga,ChildCareData,62.0
Yuba,Beale AFB,ChildCareData,63.0
Yuba,Beale AFB,KindergartenData,104.0
Yuba,Browns Valley,KindergartenData,21.0
Yuba,Challenge,ChildCareData,14.0
Yuba,Challenge,KindergartenData,26.0
Yuba,Dobbins,ChildCareData,15.0
Yuba,Marysville,7thGradeData,617.0
Yuba,Marysville,ChildCareData,486.0
Yuba,Marysville,KindergartenData,439.0
Yuba,Olivehurst,7thGradeData,682.0
Yuba,Olivehurst,ChildCareData,209.0
Yuba,Olivehurst,KindergartenData,366.0
Yuba,Oregon House,KindergartenData,10.0
Yuba,Plumas Lake,7thGradeData,131.0
Yuba,Plumas Lake,ChildCareData,45.0
Yuba,Plumas Lake,KindergartenData,165.0
Yuba,Wheatland,7thGradeData,138.0
Yuba,Wheatland,ChildCareData,97.0
Yuba,Wheatland,KindergartenData,78.0
