FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
10214883,ALAMEDA,HEAD START,ALAMEDA,ALAMEDA HEAD START . ANGELA AGUILAR CENTER,63,.,98,childcare,Y
13417425,ALAMEDA,HEAD START,ALAMEDA,ALAMEDA HEAD START . SUE MATHESON CENTER,47,.,95,childcare,Y
13420593,ALAMEDA,HEAD START,ALAMEDA,ALAMEDA HEAD START. COLLEGE OF ALAMEDA HEAD START,44,.,95,childcare,Y
13417441,ALAMEDA,PRIVATE,ALAMEDA,SUGAR AND SPICE,,.,.,childcare,N
6151211,ALAMEDA,PRIVATE,ALAMEDA,MCKINNEY CHRISTIAN ACADEMY,,.,.,kindergarten,N
6151211,ALAMEDA,PRIVATE,ALAMEDA,MCKINNEY CHRISTIAN ACADEMY,,.,.,7th grade,N
13415928,ALAMEDA,PRIVATE,ALAMEDA,BRIGHT HORIZONS AT GARNER,109,.,99,childcare,Y
13419403,ALAMEDA,PRIVATE,ALAMEDA,PETER PAN SCHOOL,100,.,99,childcare,Y
13418175,ALAMEDA,PRIVATE,ALAMEDA,FUZZY CATERPILLAR,72,.,98,childcare,Y
13419405,ALAMEDA,PRIVATE,ALAMEDA,PETER PAN ACADEMY,50,.,98,childcare,Y
13420949,ALAMEDA,PRIVATE,ALAMEDA,RISING STAR MONTESSORI SCHOOL,75,.,98,childcare,Y
13418967,ALAMEDA,PRIVATE,ALAMEDA,SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER,55,.,98,childcare,Y
13411388,ALAMEDA,PRIVATE,ALAMEDA,ABC PRESCHOOL,30,.,95,childcare,Y
10206014,ALAMEDA,PRIVATE,ALAMEDA,BAYSIDE MONTESSORI ASSOCIATION,23,.,95,childcare,Y
10210145,ALAMEDA,PRIVATE,ALAMEDA,CHILD UNIQUE MONT. SCHOOL,20,.,95,childcare,Y
13420947,ALAMEDA,PRIVATE,ALAMEDA,"CHILD UNIQUE MONTESSORI SCHOOL, THE",44,.,95,childcare,Y
13414800,ALAMEDA,PRIVATE,ALAMEDA,"CHILD UNIQUE MONTESSORI SCHOOL, THE",30,.,95,childcare,Y
13420896,ALAMEDA,PRIVATE,ALAMEDA,HAPPY LITTLE WORLD,20,.,95,childcare,Y
10200356,ALAMEDA,PRIVATE,ALAMEDA,KIDDIE KAMPUS COOPERATIVE PLAY SCHOOL,31,.,95,childcare,Y
13419407,ALAMEDA,PRIVATE,ALAMEDA,LITTLE SEEDS CHILDREN'S CENTER,40,.,95,childcare,Y
13418182,ALAMEDA,PRIVATE,ALAMEDA,LUNA'S MONTESSORI BILINGUAL SCHOOL,43,.,95,childcare,Y
13420950,ALAMEDA,PRIVATE,ALAMEDA,RISING STAR MONTESSORI CHILDREN'S COTTAGE,38,.,95,childcare,Y
13415259,ALAMEDA,PRIVATE,ALAMEDA,SEEDLING CHILD MONTESSORI SCHOOL,30,.,95,childcare,Y
10210438,ALAMEDA,PRIVATE,ALAMEDA,SON.LIGHT PRESCHOOL,33,.,95,childcare,Y
13422056,ALAMEDA,PRIVATE,ALAMEDA,SUPER SCHOLARS,30,.,95,childcare,Y
13422027,ALAMEDA,PRIVATE,ALAMEDA,TINY TREASURES PRESCHOOL,34,.,95,childcare,Y
10213754,ALAMEDA,PRIVATE,ALAMEDA,WEE CARE PRESCHOOL AND CHILD CARE,43,.,95,childcare,Y
6204697,ALAMEDA,PRIVATE,ALAMEDA,CHINESE CHRISTIAN SCHOOLS?ALAMEDA,45,.,95,kindergarten,Y
6973077,ALAMEDA,PRIVATE,ALAMEDA,ST. PHILIP NERI ELEMENTARY,34,.,95,kindergarten,Y
6204697,ALAMEDA,PRIVATE,ALAMEDA,CHINESE CHRISTIAN SCHOOLS ALAMEDA,31,.,95,7th grade,Y
6965891,ALAMEDA,PRIVATE,ALAMEDA,ST. JOSEPH ELEMENTARY,31,.,95,7th grade,Y
6973077,ALAMEDA,PRIVATE,ALAMEDA,ST. PHILIP NERI ELEMENTARY,35,.,95,7th grade,Y
13420589,ALAMEDA,PUBLIC,ALAMEDA,A.U.S.D.. WOODSTOCK CHILD DEVELOPMENT CENTER,104,.,99,childcare,Y
6100374,ALAMEDA,PUBLIC,ALAMEDA,AMELIA EARHART ELEMENTARY,149,.,99,kindergarten,Y
6090054,ALAMEDA,PUBLIC,ALAMEDA,LINCOLN MIDDLE,278,.,99,7th grade,Y
6090112,ALAMEDA,PUBLIC,ALAMEDA,WILL C. WOOD MIDDLE,183,.,99,7th grade,Y
6110779,ALAMEDA,PUBLIC,ALAMEDA,BAY FARM,73,.,98,kindergarten,Y
6090013,ALAMEDA,PUBLIC,ALAMEDA,EDISON ELEMENTARY,73,.,98,kindergarten,Y
131805,ALAMEDA,PUBLIC,ALAMEDA,THE ACADEMY OF ALAMEDA ELEMENTARY,50,.,98,kindergarten,Y
130609,ALAMEDA,PUBLIC,ALAMEDA,ALAMEDA COMMUNITY LEARNING CENTER,59,.,98,7th grade,Y
6090021,ALAMEDA,PUBLIC,ALAMEDA,FRANK OTIS ELEMENTARY,103,101,98,kindergarten,Y
6090047,ALAMEDA,PUBLIC,ALAMEDA,HENRY HAIGHT ELEMENTARY,124,121,98,kindergarten,Y
122085,ALAMEDA,PUBLIC,ALAMEDA,THE ACADEMY OF ALAMEDA,178,175,98,7th grade,Y
6090120,ALAMEDA,PUBLIC,ALAMEDA,WILLIAM G. PADEN ELEMENTARY,100,97,97,kindergarten,Y
111765,ALAMEDA,PUBLIC,ALAMEDA,RUBY BRIDGES ELEMENTARY,100,96,96,kindergarten,Y
13421982,ALAMEDA,PUBLIC,ALAMEDA,SON RISE PRESCHOOL,22,.,95,childcare,Y
6090039,ALAMEDA,PUBLIC,ALAMEDA,FRANKLIN ELEMENTARY,49,.,95,kindergarten,Y
119222,ALAMEDA,PUBLIC,ALAMEDA,NEA COMMUNITY LEARNING CENTER,48,.,95,kindergarten,Y
6110779,ALAMEDA,PUBLIC,ALAMEDA,BAY FARM,46,.,95,7th grade,Y
119222,ALAMEDA,PUBLIC,ALAMEDA,NEA COMMUNITY LEARNING CENTER,27,.,95,7th grade,Y
13412625,ALAMEDA,PUBLIC,ALAMEDA,"KINDERCARE LEARNING CENTER, #1335",57,54,95,childcare,Y
126656,ALAMEDA,PUBLIC,ALAMEDA,MAYA LIN,75,68,91,kindergarten,Y
132142,ALAMEDA,PUBLIC,ALAMEDA,ENCINAL JUNIOR/SENIOR HIGH,105,84,80,7th grade,Y
13421397,ALAMEDA,UNKNOWN,ALAMEDA,JUMPSTART DISCOVERIES LEARNING CENTER,,.,.,childcare,N
10209917,ALAMEDA,PRIVATE,ALBANY,ALBANY PRESCHOOL,56,54,96,childcare,Y
13412710,ALAMEDA,PRIVATE,ALBANY,BAY AREA KINDER STUBE,28,.,95,childcare,Y
13422035,ALAMEDA,PRIVATE,ALBANY,KIDS INTO SPEAKING SPANISH,24,.,95,childcare,Y
13418159,ALAMEDA,PRIVATE,ALBANY,LITTLE VILLAGE PRESCHOOL,22,.,95,childcare,Y
13421418,ALAMEDA,PRIVATE,ALBANY,RISING SUN MONTESSORI SCHOOL,21,.,95,childcare,Y
13420549,ALAMEDA,PUBLIC,ALBANY,ALBANY CHILDREN'S CENTER,72,.,98,childcare,Y
6090146,ALAMEDA,PUBLIC,ALBANY,CORNELL ELEMENTARY,69,.,98,kindergarten,Y
6095376,ALAMEDA,PUBLIC,ALBANY,MARIN ELEMENTARY,92,.,98,kindergarten,Y
6090161,ALAMEDA,PUBLIC,ALBANY,ALBANY MIDDLE,260,255,98,7th grade,Y
6116222,ALAMEDA,PUBLIC,ALBANY,OCEAN VIEW ELEMENTARY,155,150,97,kindergarten,Y
13420548,ALAMEDA,PUBLIC,ALBANY,UCB . UNIVERSITY VILLAGE ECEP,40,.,95,childcare,Y
13411435,ALAMEDA,HEAD START,BERKELEY,BERKELEY YMCA HEAD START . OCEAN VIEW,38,.,95,childcare,Y
10200607,ALAMEDA,HEAD START,BERKELEY,BERKELEY YMCA HEAD START . SOUTH YMCA,45,.,95,childcare,Y
13416485,ALAMEDA,PRIVATE,BERKELEY,CHILD EDUCATION CENTER,,.,.,childcare,N
13419433,ALAMEDA,PRIVATE,BERKELEY,PIXAR CHILD CARE CENTER,,.,.,childcare,N
6154132,ALAMEDA,PRIVATE,Berkeley,Torin's School,,.,.,7th grade,N
13419470,ALAMEDA,PRIVATE,BERKELEY,AMERICAN INTERNATIONAL MONTESSORI SCHOOL,66,.,98,childcare,Y
10200050,ALAMEDA,PRIVATE,BERKELEY,BERKELEY MONTESSORI SCHOOL,94,.,98,childcare,Y
10204414,ALAMEDA,PRIVATE,BERKELEY,CLAREMONT DAY NURSERIES INC,59,.,98,childcare,Y
10212245,ALAMEDA,PRIVATE,BERKELEY,CORNERSTONE CHILDREN'S CENTER,51,.,98,childcare,Y
13410074,ALAMEDA,PRIVATE,BERKELEY,ECOLE BILINGUE DE BERKELEY PRESCHOOL,85,.,98,childcare,Y
13416236,ALAMEDA,PRIVATE,BERKELEY,HEARTS LEAP ICRI PRESCHOOL,75,.,98,childcare,Y
10212123,ALAMEDA,PRIVATE,BERKELEY,MUSTARD SEED PRESCHOOL,65,.,98,childcare,Y
13419434,ALAMEDA,PRIVATE,BERKELEY,SHU REN INTERNATIONAL SCHOOL,53,.,98,childcare,Y
6989784,ALAMEDA,PRIVATE,BERKELEY,BLACK PINE CIRCLE SCHOOL,62,.,98,7th grade,Y
13418160,ALAMEDA,PRIVATE,BERKELEY,BETH EL NURSERY SCHOOL,59,57,97,childcare,Y
10209297,ALAMEDA,PRIVATE,BERKELEY,STEP ONE SCHOOL,109,105,96,childcare,Y
10209453,ALAMEDA,PRIVATE,BERKELEY,BERKELEY HILLS NURSERY SCHOOL,29,.,95,childcare,Y
13418992,ALAMEDA,PRIVATE,BERKELEY,CEDAR CREEK MONTESSORI SCHOOL,39,.,95,childcare,Y
10210478,ALAMEDA,PRIVATE,BERKELEY,CONGREGATION BETH ISRAEL.GAN SHALOM,32,.,95,childcare,Y
13418996,ALAMEDA,PRIVATE,BERKELEY,CONGREGATION NETIVOT SHALOM,26,.,95,childcare,Y
10204387,ALAMEDA,PRIVATE,BERKELEY,"DANDELION NURSERY SCHOOL, INC",34,.,95,childcare,Y
13414308,ALAMEDA,PRIVATE,BERKELEY,GARDEN DAY MONTESSORI SCHOOL,27,.,95,childcare,Y
10212172,ALAMEDA,PRIVATE,BERKELEY,GAY AUSTIN SCHOOL (THE),34,.,95,childcare,Y
13422461,ALAMEDA,PRIVATE,BERKELEY,GOLDEN GATE KIDS,21,.,95,childcare,Y
13420940,ALAMEDA,PRIVATE,BERKELEY,LITTLE BEANS PRESCHOOL,36,.,95,childcare,Y
13421354,ALAMEDA,PRIVATE,BERKELEY,MI MUNDO PRESCHOOL,31,.,95,childcare,Y
10211112,ALAMEDA,PRIVATE,BERKELEY,MODEL SCHOOL COMPREHENSIVE HUMANISTIC LEARNING CTR,42,.,95,childcare,Y
10210446,ALAMEDA,PRIVATE,BERKELEY,MONTESSORI FAMILY SCHOOL,36,.,95,childcare,Y
10216686,ALAMEDA,PRIVATE,BERKELEY,"MONTEVERDE SCHOOL, THE",37,.,95,childcare,Y
10215940,ALAMEDA,PRIVATE,BERKELEY,"NEW SCHOOL OF BERKELEY, THE",48,.,95,childcare,Y
13414840,ALAMEDA,PRIVATE,BERKELEY,ST. JOHN'S CHILD CARE CENTER,28,.,95,childcare,Y
13417642,ALAMEDA,PRIVATE,BERKELEY,SUNSHINE PRESCHOOL (CEID),27,.,95,childcare,Y
13420943,ALAMEDA,PRIVATE,BERKELEY,WOOLLY MAMMOTH CHILDCARE & PRESCHOOL,20,.,95,childcare,Y
6973085,ALAMEDA,PRIVATE,BERKELEY,SCHOOL OF THE MADELEINE,27,.,95,kindergarten,Y
6973085,ALAMEDA,PRIVATE,BERKELEY,SCHOOL OF THE MADELEINE,37,.,95,7th grade,Y
6967442,ALAMEDA,PRIVATE,BERKELEY,THE BERKELEY SCHOOL,25,.,95,7th grade,Y
10209542,ALAMEDA,PRIVATE,BERKELEY,CENTRO VIDA BILINGUAL CHILDCARE CENTER,58,55,95,childcare,Y
13418198,ALAMEDA,PRIVATE,BERKELEY,JEWISH COMMUNITY CTR OF THE EAST BAY.BERKELEY,75,71,95,childcare,Y
10210068,ALAMEDA,PRIVATE,BERKELEY,DUCK'S NEST . BERKELEY,94,89,95,childcare,Y
13416443,ALAMEDA,PRIVATE,BERKELEY,GRIFFIN NURSERY SCHOOL,33,31,94,childcare,Y
13419427,ALAMEDA,PRIVATE,BERKELEY,HEARTS LEAP NORTH,36,34,94,childcare,Y
6900757,ALAMEDA,PRIVATE,BERKELEY,ECOLE BILINGUE DE BERKELEY,39,36,92,7th grade,Y
6967442,ALAMEDA,PRIVATE,BERKELEY,THE BERKELEY SCHOOL,22,20,91,kindergarten,Y
10200115,ALAMEDA,PRIVATE,BERKELEY,CHILDRENS COMMUNITY CENTER,54,49,91,childcare,Y
13420930,ALAMEDA,PRIVATE,BERKELEY,BRIGHT HORIZONS AT BAYER,64,57,89,childcare,Y
10205758,ALAMEDA,PRIVATE,BERKELEY,NIA HOUSE LEARNING CENTER,66,59,89,childcare,Y
6900757,ALAMEDA,PRIVATE,BERKELEY,ECOLE BILINGUE DE BERKELEY,49,42,86,kindergarten,Y
13417502,ALAMEDA,PRIVATE,BERKELEY,AQUATIC PARK SCHOOL,54,44,81,childcare,Y
13420958,ALAMEDA,PRIVATE,BERKELEY,BERKELEY ROSE SCHOOL,37,26,70,childcare,Y
6142236,ALAMEDA,PRIVATE,BERKELEY,BERKELEY ROSE SCHOOL,21,6,29,kindergarten,Y
13420951,ALAMEDA,PRIVATE,BERKELEY,GLOBAL MONTESSORI INTERNATIONAL SCHOOL,59,3,5,childcare,Y
6090278,ALAMEDA,PUBLIC,BERKELEY,LECONTE ELEMENTARY,101,.,99,kindergarten,Y
6090328,ALAMEDA,PUBLIC,BERKELEY,WASHINGTON ELEMENTARY,120,.,99,kindergarten,Y
6056857,ALAMEDA,PUBLIC,BERKELEY,MARTIN LUTHER KING MIDDLE,353,.,99,7th grade,Y
6056865,ALAMEDA,PUBLIC,BERKELEY,WILLARD MIDDLE,185,.,99,7th grade,Y
10206120,ALAMEDA,PUBLIC,BERKELEY,BERKELEY YMCA HEAD START . WEST,54,.,98,childcare,Y
13418965,ALAMEDA,PUBLIC,BERKELEY,UCB . HASTE STREET CHILD DEVELOPMENT CENTER,65,.,98,childcare,Y
6090252,ALAMEDA,PUBLIC,BERKELEY,JEFFERSON ELEMENTARY,67,.,98,kindergarten,Y
6105316,ALAMEDA,PUBLIC,BERKELEY,JOHN MUIR ELEMENTARY,59,.,98,kindergarten,Y
6090187,ALAMEDA,PUBLIC,BERKELEY,ROSA PARKS ENVIRONMENTAL SCIENCE MAGNET,67,.,98,kindergarten,Y
6090310,ALAMEDA,PUBLIC,BERKELEY,THOUSAND OAKS ELEMENTARY,57,.,98,kindergarten,Y
122689,ALAMEDA,PUBLIC,BERKELEY,REALM CHARTER MIDDLE,57,.,98,7th grade,Y
6090286,ALAMEDA,PUBLIC,BERKELEY,MALCOLM X ELEMENTARY,119,117,98,kindergarten,Y
13419436,ALAMEDA,PUBLIC,BERKELEY,BUSD . FRANKLIN PRESCHOOL,149,146,98,childcare,Y
6090294,ALAMEDA,PUBLIC,BERKELEY,LONGFELLOW ARTS AND TECHNOLOGY MIDDLE,170,167,98,7th grade,Y
10214881,ALAMEDA,PUBLIC,BERKELEY,BUSD . HOPKINS STREET,101,98,97,childcare,Y
6090195,ALAMEDA,PUBLIC,BERKELEY,CRAGMONT ELEMENTARY,57,55,96,kindergarten,Y
13419437,ALAMEDA,PUBLIC,BERKELEY,BUSD . KING CHILD DEVELOPMENT CENTER,84,81,96,childcare,Y
13420895,ALAMEDA,PUBLIC,BERKELEY,UCB . CLARK KERR PRESCHOOL,20,.,95,childcare,Y
10212490,ALAMEDA,PUBLIC,BERKELEY,UCB . HAROLD E. JONES CHILD STUDY CTR/CHILDCARE,47,.,95,childcare,Y
13420980,ALAMEDA,PUBLIC,BERKELEY,VIA NOVA CHILDREN'S SCHOOL,44,.,95,childcare,Y
6090211,ALAMEDA,PUBLIC,BERKELEY,EMERSON ELEMENTARY,40,.,95,kindergarten,Y
6090302,ALAMEDA,PUBLIC,BERKELEY,OXFORD ELEMENTARY,42,.,95,kindergarten,Y
6097729,ALAMEDA,PUBLIC,BERKELEY,BERKELEY ARTS MAGNET AT WHITTIER,62,59,95,kindergarten,Y
10200263,ALAMEDA,PRIVATE,CASTRO VALLEY,HAPPINESS HILL PRESCHOOL AND DAY CARE,147,.,99,childcare,Y
10211775,ALAMEDA,PRIVATE,CASTRO VALLEY,HIS GROWING GROVE,110,.,99,childcare,Y
10211854,ALAMEDA,PRIVATE,CASTRO VALLEY,GROWING YEARS PRESCHOOL,61,.,98,childcare,Y
13419418,ALAMEDA,PRIVATE,CASTRO VALLEY,LITTLE SUNSHINE LEARNING CENTER,56,.,98,childcare,Y
13416606,ALAMEDA,PRIVATE,CASTRO VALLEY,MONTESSORI SCHOOL AT FIVE CANYONS,68,.,98,childcare,Y
6913131,ALAMEDA,PRIVATE,CASTRO VALLEY,REDWOOD CHRISTIAN ELEMENTARY,60,.,98,kindergarten,Y
13416659,ALAMEDA,PRIVATE,CASTRO VALLEY,"REDWOOD FOREST PRESCHOOLS, INC.",127,125,98,childcare,Y
13421345,ALAMEDA,PRIVATE,CASTRO VALLEY,ABC PRESCHOOL & DAYCARE,49,.,95,childcare,Y
13419465,ALAMEDA,PRIVATE,CASTRO VALLEY,EARLY BIRD MONTESSORI SCHOOL . CENTER,37,.,95,childcare,Y
13420917,ALAMEDA,PRIVATE,CASTRO VALLEY,MISS HELENS PRESCHOOL,20,.,95,childcare,Y
6970651,ALAMEDA,PRIVATE,CASTRO VALLEY,OUR LADY OF GRACE SCHOOL,21,.,95,kindergarten,Y
6970651,ALAMEDA,PRIVATE,CASTRO VALLEY,OUR LADY OF GRACE SCHOOL,24,.,95,7th grade,Y
10205961,ALAMEDA,PRIVATE,CASTRO VALLEY,FIRST BAPTIST PRESCHOOL . A KIDS KINGDOM,52,48,92,childcare,Y
10200078,ALAMEDA,PRIVATE,CASTRO VALLEY,BRIGHT WORLD PRESCHOOL,34,4,12,childcare,Y
133876,ALAMEDA,PUBLIC,CASTRO VALLEY,CASTRO VALLEY VIRTUAL ACADEMY,,.,.,kindergarten,N
6090393,ALAMEDA,PUBLIC,CASTRO VALLEY,INDEPENDENT ELEMENTARY,147,.,99,kindergarten,Y
6097653,ALAMEDA,PUBLIC,CASTRO VALLEY,CANYON MIDDLE,474,.,99,7th grade,Y
6090385,ALAMEDA,PUBLIC,CASTRO VALLEY,CREEKSIDE MIDDLE,260,.,99,7th grade,Y
6090369,ALAMEDA,PUBLIC,CASTRO VALLEY,CHABOT ELEMENTARY,76,.,98,kindergarten,Y
6113005,ALAMEDA,PUBLIC,CASTRO VALLEY,JENSEN RANCH ELEMENTARY,57,.,98,kindergarten,Y
6090401,ALAMEDA,PUBLIC,CASTRO VALLEY,MARSHALL ELEMENTARY,82,.,98,kindergarten,Y
6090435,ALAMEDA,PUBLIC,CASTRO VALLEY,PROCTOR ELEMENTARY,75,.,98,kindergarten,Y
6090484,ALAMEDA,PUBLIC,CASTRO VALLEY,VANNOY ELEMENTARY,52,.,98,kindergarten,Y
6062160,ALAMEDA,PUBLIC,CASTRO VALLEY,STROBRIDGE ELEMENTARY,74,.,98,kindergarten,Y
6090351,ALAMEDA,PUBLIC,CASTRO VALLEY,CASTRO VALLEY ELEMENTARY,122,118,97,kindergarten,Y
6090468,ALAMEDA,PUBLIC,CASTRO VALLEY,STANTON ELEMENTARY,101,98,97,kindergarten,Y
13422052,ALAMEDA,PUBLIC,CASTRO VALLEY,CASTRO VALLEY USD . STATE PRESCHOOL,45,.,95,childcare,Y
6090419,ALAMEDA,PUBLIC,CASTRO VALLEY,PALOMARES ELEMENTARY,24,.,95,kindergarten,Y
119248,ALAMEDA,PUBLIC,CASTRO VALLEY,GOLDEN OAK MONTESSORI OF HAYWARD,30,.,95,7th grade,Y
118216,ALAMEDA,PUBLIC,CASTRO VALLEY,ALMA PRESCHOOL,52,46,88,childcare,Y
13421992,ALAMEDA,HEAD START,DUBLIN,CAPE . NIELSON,20,.,95,childcare,Y
13418196,ALAMEDA,PRIVATE,DUBLIN,FOUNTAINHEAD MONTESSORI SCHOOL . DUBLIN,151,.,99,childcare,Y
13422409,ALAMEDA,PRIVATE,DUBLIN,"LEARN AND PLAY MONTESSORI SILVERGATE, INC.",108,.,99,childcare,Y
13406853,ALAMEDA,PRIVATE,DUBLIN,SPRINGFIELD MONTESSORI SCHOOL . DUBLIN,137,.,99,childcare,Y
10205821,ALAMEDA,PRIVATE,DUBLIN,VALLEY CHRISTIAN PRESCHOOL,112,.,99,childcare,Y
10200334,ALAMEDA,PRIVATE,DUBLIN,JOHN KNOX CO.OP PRESCHOOL,72,.,98,childcare,Y
13422000,ALAMEDA,PRIVATE,DUBLIN,JOYFUL KIDS ACADEMY,55,.,98,childcare,Y
10210783,ALAMEDA,PRIVATE,DUBLIN,RESURRECTION LUTHERAN PRESCHOOL,59,.,98,childcare,Y
7103989,ALAMEDA,PRIVATE,DUBLIN,"QUARRY LANE SCHOOL, THE",52,.,98,7th grade,Y
13420914,ALAMEDA,PRIVATE,DUBLIN,SCHOOL OF IMAGINATION,125,122,98,childcare,Y
13419488,ALAMEDA,PRIVATE,DUBLIN,BRIGHT HORIZONS AT DUBLIN,68,65,96,childcare,Y
13421383,ALAMEDA,PRIVATE,DUBLIN,BEYOND MONTESSORI SCHOOL,41,.,95,childcare,Y
13421378,ALAMEDA,PRIVATE,DUBLIN,FOUNTAINHEAD MONTESSORI SCHOOL,33,.,95,childcare,Y
13422065,ALAMEDA,PRIVATE,DUBLIN,GENIUS KIDS,39,.,95,childcare,Y
13422026,ALAMEDA,PRIVATE,DUBLIN,SHOOTING STARS PRESCHOOL,26,.,95,childcare,Y
10215373,ALAMEDA,PRIVATE,DUBLIN,ST. PHILIP PRESCHOOL,49,.,95,childcare,Y
13422435,ALAMEDA,PRIVATE,DUBLIN,ST. RAYMOND PRESCHOOL,24,.,95,childcare,Y
10214680,ALAMEDA,PRIVATE,DUBLIN,TOTS UNIVERSITY,32,.,95,childcare,Y
7103989,ALAMEDA,PRIVATE,DUBLIN,"QUARRY LANE SCHOOL, THE",47,.,95,kindergarten,Y
7012222,ALAMEDA,PRIVATE,DUBLIN,ST. RAYMOND,27,.,95,kindergarten,Y
6972657,ALAMEDA,PRIVATE,DUBLIN,VALLEY CHRISTIAN ELEMENTARY SCHOOL,35,.,95,kindergarten,Y
7012222,ALAMEDA,PRIVATE,DUBLIN,ST. RAYMOND,37,.,95,7th grade,Y
6933170,ALAMEDA,PRIVATE,DUBLIN,VALLEY CHRISTIAN MIDDLE / SENIOR HIGH SCHOOL,26,.,95,7th grade,Y
10205609,ALAMEDA,PRIVATE,DUBLIN,JOY PRESCHOOL AND DAY CARE CENTER,32,30,94,childcare,Y
13421333,ALAMEDA,PRIVATE,DUBLIN,KIDANGO . EMERALD VISTA,78,68,87,childcare,Y
13422068,ALAMEDA,PRIVATE,DUBLIN,NURTURE KIDS MONTESSORI,32,27,84,childcare,Y
13415772,ALAMEDA,PRIVATE,DUBLIN,KINDERCARE LEARNING CENTER,88,36,41,childcare,Y
6001374,ALAMEDA,PUBLIC,DUBLIN,DUBLIN ELEMENTARY,150,.,99,kindergarten,Y
6001390,ALAMEDA,PUBLIC,DUBLIN,FREDERIKSEN ELEMENTARY,118,.,99,kindergarten,Y
123935,ALAMEDA,PUBLIC,DUBLIN,HAROLD WILLIAM KOLB,155,.,99,kindergarten,Y
131615,ALAMEDA,PUBLIC,DUBLIN,J. M. AMADOR ELEMENTARY,156,.,99,kindergarten,Y
6118038,ALAMEDA,PUBLIC,DUBLIN,JAMES DOUGHERTY ELEMENTARY,255,.,99,kindergarten,Y
114579,ALAMEDA,PUBLIC,DUBLIN,JOHN GREEN ELEMENTARY,124,.,99,kindergarten,Y
6001424,ALAMEDA,PUBLIC,DUBLIN,MURRAY ELEMENTARY,105,.,99,kindergarten,Y
125930,ALAMEDA,PUBLIC,DUBLIN,ELEANOR MURRAY FALLON,497,.,99,7th grade,Y
6066484,ALAMEDA,PUBLIC,DUBLIN,WELLS MIDDLE,342,.,99,7th grade,Y
13422466,ALAMEDA,UNKNOWN,DUBLIN,BRIGHT KIDS ACADEMY DBA JEI LEARNING CENTER,,.,.,childcare,N
13420963,ALAMEDA,HEAD START,EMERYVILLE,BERKELEY YMCA HEAD START . EMERYVILLE MARINA,41,.,95,childcare,Y
10213812,ALAMEDA,PRIVATE,EMERYVILLE,EMERYVILLE CHILD DEVELOPMENT CENTER,61,59,97,childcare,Y
13420567,ALAMEDA,PRIVATE,EMERYVILLE,CCLC . CLIF BASE CAMP CHILD CARE CENTER,38,.,95,childcare,Y
10216054,ALAMEDA,PRIVATE,EMERYVILLE,PACIFIC RIM INTERNATIONAL SCHOOL,24,.,95,childcare,Y
119933,ALAMEDA,PUBLIC,EMERYVILLE,EMERYVILLE PRESCHOOL STUDENTS,,.,.,childcare,N
13422053,ALAMEDA,PUBLIC,EMERYVILLE,LEPORT SCHOOL,85,.,98,childcare,Y
6090492,ALAMEDA,PUBLIC,EMERYVILLE,ANNA YATES ELEMENTARY,72,.,98,kindergarten,Y
6090492,ALAMEDA,PUBLIC,EMERYVILLE,ANNA YATES ELEMENTARY,52,50,96,7th grade,Y
13421991,ALAMEDA,HEAD START,FREMONT,CFCS . BLACOW HEAD START,48,.,95,childcare,Y
13418186,ALAMEDA,PRIVATE,FREMONT,PRINCE OF PEACE PRESCHOOL,,.,.,childcare,N
6151823,ALAMEDA,PRIVATE,FREMONT,VALOR ACADEMY,,.,.,kindergarten,N
6152805,ALAMEDA,PRIVATE,Fremont,Institute of Inspired Learning,,.,.,7th grade,N
10213888,ALAMEDA,PRIVATE,FREMONT,BRIDGES COMMUNITY CHURCH . LITTLE LAMB MINISTRIES,112,.,99,childcare,Y
10212589,ALAMEDA,PRIVATE,FREMONT,FREMONT CHRISTIAN PRESCHOOL,145,.,99,childcare,Y
10204515,ALAMEDA,PRIVATE,FREMONT,KIMBER HILLS PRESCHOOL,107,.,99,childcare,Y
13414408,ALAMEDA,PRIVATE,FREMONT,KINDERCARE LEARNING CENTER,101,.,99,childcare,Y
13422410,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI IRVINGTON, INC.",230,.,99,childcare,Y
13422411,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI PERALTA, INC.",115,.,99,childcare,Y
13422434,ALAMEDA,PRIVATE,FREMONT,LEARNING KIDS MONTESSORI INC.,117,.,99,childcare,Y
13420906,ALAMEDA,PRIVATE,FREMONT,LITTLE FLOWERS MONTESSORI,106,.,99,childcare,Y
13418197,ALAMEDA,PRIVATE,FREMONT,"LITTLE FLOWERS MONTESSORI, INC",208,.,99,childcare,Y
13421998,ALAMEDA,PRIVATE,FREMONT,LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL,105,.,99,childcare,Y
13417530,ALAMEDA,PRIVATE,FREMONT,MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.,185,.,99,childcare,Y
13412618,ALAMEDA,PRIVATE,FREMONT,MONTESSORI CHILDREN'S CENTER,103,.,99,childcare,Y
13412901,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF FREMONT,103,.,99,childcare,Y
