GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
1600000US0600135,0600135,"Acalanes Ridge CDP, California",1281,365,1281,,641,176,50.0,9.5,640,254,50.0,9.5,120,82,9.4,4.8,43,45,3.4,3.4,153,114,11.9,7.1,50,42,3.9,3.3,18,28,1.4,2.2,80,66,6.2,5.0,241,161,18.8,8.6,240,86,18.7,7.0,136,66,10.6,6.2,59,41,4.6,3.5,108,76,8.4,6.0,17,26,1.3,2.2,16,26,1.2,2.1,42.0,10.3,,,915,222,71.4,8.7,897,217,70.0,8.4,185,93,14.4,7.9,141,83,11.0,7.0,915,222,915,,458,133,50.1,6.3,457,116,49.9,6.3,141,83,141,,99,62,70.2,21.3,42,39,29.8,21.3,1281,365,1281,,1103,268,86.1,15.3,178,223,13.9,15.3,1103,268,86.1,15.3,853,228,66.6,14.4,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,232,136,18.1,10.2,0,13,0.0,2.9,69,49,5.4,4.0,0,13,0.0,2.9,0,13,0.0,2.9,42,53,3.3,4.3,13,21,1.0,1.6,108,129,8.4,9.8,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,18,33,1.4,2.6,178,223,13.9,15.3,0,13,0.0,2.9,0,13,0.0,2.9,30,36,2.3,3.0,0,13,0.0,2.9,1281,365,1281,,1031,342,80.5,10.9,0,13,0.0,2.9,0,13,0.0,2.9,410,253,32.0,14.2,148,223,11.6,15.7,18,33,1.4,2.6,1281,365,1281,,48,63,3.7,4.9,48,63,3.7,4.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,1233,358,96.3,4.9,839,227,65.5,14.3,0,13,0.0,2.9,0,13,0.0,2.9,216,133,16.9,10.1,0,13,0.0,2.9,0,13,0.0,2.9,178,223,13.9,15.3,0,13,0.0,2.9,178,223,13.9,15.3,459,88,,
1600000US0600156,0600156,"Acampo CDP, California",462,632,462,,324,436,70.1,4.6,138,197,29.9,4.6,64,100,13.9,5.2,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,81,106,17.5,5.5,149,231,32.3,12.0,18,28,3.9,14.3,85,102,18.4,11.9,65,102,14.1,5.2,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,31.2,0.7,,,398,532,86.1,5.2,398,532,86.1,5.2,0,13,0.0,7.8,0,13,0.0,7.8,398,532,398,,324,436,81.4,4.6,74,97,18.6,4.6,0,13,0,,0,13,,,0,13,,,462,632,462,,462,632,100.0,7.8,0,13,0.0,7.8,462,632,100.0,7.8,462,632,100.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,462,632,462,,462,632,100.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,462,632,462,,407,633,88.1,32.2,407,633,88.1,32.2,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,55,51,11.9,32.2,55,51,11.9,32.2,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,0,13,0.0,7.8,95,102,,
1600000US0600212,0600212,"Acton CDP, California",7117,548,7117,,3547,309,49.8,2.5,3570,344,50.2,2.5,432,173,6.1,2.3,421,114,5.9,1.5,440,141,6.2,1.9,597,178,8.4,2.3,367,144,5.2,1.8,414,155,5.8,2.1,823,170,11.6,2.3,1653,228,23.2,2.9,563,153,7.9,2.2,466,179,6.5,2.6,617,156,8.7,2.2,294,140,4.1,1.9,30,48,0.4,0.7,45.3,1.7,,,5439,429,76.4,3.3,5139,376,72.2,3.7,1180,244,16.6,3.5,941,198,13.2,2.6,5439,429,5439,,2766,265,50.9,2.8,2673,261,49.1,2.8,941,198,941,,452,113,48.0,8.1,489,138,52.0,8.1,7117,548,7117,,7004,536,98.4,1.1,113,81,1.6,1.1,7004,536,98.4,1.1,6299,584,88.5,3.6,28,34,0.4,0.5,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,92,73,1.3,1.0,0,18,0.0,0.5,36,42,0.5,0.6,22,26,0.3,0.4,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,34,56,0.5,0.8,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,0,18,0.0,0.5,585,242,8.2,3.5,113,81,1.6,1.1,32,45,0.4,0.6,11,19,0.2,0.3,65,65,0.9,0.9,0,18,0.0,0.5,7117,548,7117,,6412,598,90.1,3.6,60,71,0.8,1.0,11,19,0.2,0.3,157,114,2.2,1.6,0,18,0.0,0.5,590,241,8.3,3.5,7117,548,7117,,929,230,13.1,3.0,712,228,10.0,3.1,63,78,0.9,1.1,0,18,0.0,0.5,154,133,2.2,1.9,6188,511,86.9,3.0,5865,543,82.4,3.5,27,35,0.4,0.5,0,18,0.0,0.5,92,73,1.3,1.0,0,18,0.0,0.5,105,130,1.5,1.9,99,76,1.4,1.0,0,18,0.0,0.5,99,76,1.4,1.0,2643,139,,
1600000US0600296,0600296,"Adelanto city, California",31040,33,31040,,16275,594,52.4,1.9,14765,597,47.6,1.9,3305,580,10.6,1.9,3262,462,10.5,1.5,3660,560,11.8,1.8,2843,431,9.2,1.4,3073,545,9.9,1.8,4987,660,16.1,2.1,3912,451,12.6,1.5,2774,378,8.9,1.2,825,214,2.7,0.7,1021,293,3.3,0.9,900,186,2.9,0.6,467,165,1.5,0.5,11,20,0.0,0.1,24.1,1.1,,,19016,786,61.3,2.5,17439,814,56.2,2.6,1910,370,6.2,1.2,1378,260,4.4,0.8,19016,786,19016,,9824,674,51.7,2.2,9192,465,48.3,2.2,1378,260,1378,,609,150,44.2,8.8,769,206,55.8,8.8,31040,33,31040,,29078,873,93.7,2.8,1962,873,6.3,2.8,29078,873,93.7,2.8,16858,1719,54.3,5.5,6659,1447,21.5,4.7,135,90,0.4,0.3,3,6,0.0,0.1,0,27,0.0,0.1,0,27,0.0,0.1,0,27,0.0,0.1,805,412,2.6,1.3,77,109,0.2,0.4,48,60,0.2,0.2,183,158,0.6,0.5,12,20,0.0,0.1,22,32,0.1,0.1,294,308,0.9,1.0,169,210,0.5,0.7,238,290,0.8,0.9,6,11,0.0,0.1,14,23,0.0,0.1,108,142,0.3,0.5,110,179,0.4,0.6,4383,1361,14.1,4.4,1962,873,6.3,2.8,796,667,2.6,2.1,329,187,1.1,0.6,317,243,1.0,0.8,10,19,0.0,0.1,31040,33,31040,,18597,1762,59.9,5.7,7648,1356,24.6,4.4,588,275,1.9,0.9,1273,502,4.1,1.6,295,325,1.0,1.0,4693,1326,15.1,4.3,31040,33,31040,,16800,1405,54.1,4.5,14285,1501,46.0,4.8,80,58,0.3,0.2,46,57,0.1,0.2,2389,864,7.7,2.8,14240,1408,45.9,4.5,5255,1116,16.9,3.6,6571,1453,21.2,4.7,24,28,0.1,0.1,756,409,2.4,1.3,224,288,0.7,0.9,7,14,0.0,0.1,1403,797,4.5,2.6,27,42,0.1,0.1,1376,761,4.4,2.5,8521,535,,
1600000US0600310,0600310,"Adin CDP, California",322,153,322,,156,83,48.4,9.5,166,81,51.6,9.5,15,24,4.7,7.8,39,60,12.1,14.9,20,30,6.2,7.5,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,54,50,16.8,12.0,43,44,13.4,14.4,22,26,6.8,8.0,47,50,14.6,15.2,36,29,11.2,8.3,25,22,7.8,7.5,21,21,6.5,7.6,54.3,17.3,,,248,94,77.0,20.3,248,94,77.0,20.3,111,56,34.5,18.4,82,42,25.5,14.3,248,94,248,,116,46,46.8,9.0,132,58,53.2,9.0,82,42,82,,34,26,41.5,24.7,48,31,58.5,24.7,322,153,322,,322,153,100.0,11.0,0,13,0.0,11.0,322,153,100.0,11.0,317,148,98.4,2.9,0,13,0.0,11.0,5,10,1.6,2.9,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,322,153,322,,317,148,98.4,2.9,0,13,0.0,11.0,5,10,1.6,2.9,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,322,153,322,,8,13,2.5,4.1,8,13,2.5,4.1,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,314,151,97.5,4.1,309,146,96.0,3.8,0,13,0.0,11.0,5,10,1.6,2.9,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,0,13,0.0,11.0,173,65,,
1600000US0600394,0600394,"Agoura Hills city, California",20431,33,20431,,10427,383,51.0,1.9,10004,388,49.0,1.9,732,219,3.6,1.1,1219,246,6.0,1.2,1568,305,7.7,1.5,1790,248,8.8,1.2,1015,250,5.0,1.2,1926,354,9.4,1.7,2202,414,10.8,2.0,4247,424,20.8,2.1,1824,311,8.9,1.5,1477,265,7.2,1.3,1513,281,7.4,1.4,756,239,3.7,1.2,162,77,0.8,0.4,44.4,1.4,,,15568,375,76.2,1.8,14938,351,73.1,1.7,3277,390,16.0,1.9,2431,280,11.9,1.4,15568,375,15568,,7871,369,50.6,1.9,7697,336,49.4,1.9,2431,280,2431,,1308,195,53.8,5.0,1123,174,46.2,5.0,20431,33,20431,,19659,286,96.2,1.4,772,283,3.8,1.4,19659,286,96.2,1.4,17358,682,85.0,3.3,277,232,1.4,1.1,12,20,0.1,0.1,0,24,0.0,0.2,0,24,0.0,0.2,0,24,0.0,0.2,0,24,0.0,0.2,1291,346,6.3,1.7,297,204,1.5,1.0,405,214,2.0,1.0,228,198,1.1,1.0,98,102,0.5,0.5,48,55,0.2,0.3,48,69,0.2,0.3,167,128,0.8,0.6,0,24,0.0,0.2,0,24,0.0,0.2,0,24,0.0,0.2,0,24,0.0,0.2,0,24,0.0,0.2,721,431,3.5,2.1,772,283,3.8,1.4,97,98,0.5,0.5,0,24,0.0,0.2,364,202,1.8,1.0,40,63,0.2,0.3,20431,33,20431,,18004,597,88.1,2.9,422,296,2.1,1.5,68,72,0.3,0.4,1717,389,8.4,1.9,35,53,0.2,0.3,957,489,4.7,2.4,20431,33,20431,,2204,469,10.8,2.3,1560,479,7.6,2.3,83,91,0.4,0.4,58,73,0.3,0.4,503,241,2.5,1.2,18227,470,89.2,2.3,16171,636,79.1,3.1,277,232,1.4,1.1,12,20,0.1,0.1,1230,336,6.0,1.6,0,24,0.0,0.2,44,35,0.2,0.2,493,229,2.4,1.1,20,23,0.1,0.1,473,227,2.3,1.1,7690,324,,
1600000US0600450,0600450,"Agua Dulce CDP, California",3233,673,3233,,1575,372,48.7,3.1,1658,326,51.3,3.1,165,140,5.1,3.7,138,90,4.3,2.7,256,175,7.9,5.1,362,227,11.2,5.6,170,105,5.3,2.9,149,112,4.6,3.1,472,221,14.6,6.1,501,168,15.5,4.5,323,115,10.0,4.2,373,137,11.5,4.8,225,95,7.0,3.2,78,41,2.4,1.3,21,30,0.6,0.9,43.7,4.2,,,2482,410,76.8,6.4,2301,362,71.2,6.7,483,125,14.9,5.0,324,120,10.0,4.1,2482,410,2482,,1225,242,49.4,4.2,1257,217,50.6,4.2,324,120,324,,197,77,60.8,8.5,127,56,39.2,8.5,3233,673,3233,,2834,514,87.7,14.3,399,508,12.3,14.3,2834,514,87.7,14.3,2760,509,85.4,13.8,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,36,28,1.1,1.0,11,18,0.3,0.6,0,13,0.0,1.2,10,17,0.3,0.5,0,13,0.0,1.2,15,23,0.5,0.7,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,0,13,0.0,1.2,38,58,1.2,1.8,399,508,12.3,14.3,41,65,1.3,1.9,358,446,11.1,12.5,0,13,0.0,1.2,0,13,0.0,1.2,3233,673,3233,,3159,676,97.7,2.1,41,65,1.3,1.9,358,446,11.1,12.5,36,28,1.1,1.0,0,13,0.0,1.2,38,58,1.2,1.8,3233,673,3233,,754,472,23.3,11.7,362,280,11.2,8.7,242,386,7.5,11.1,33,49,1.0,1.5,117,142,3.6,4.3,2479,479,76.7,11.7,2296,468,71.0,13.9,0,13,0.0,1.2,0,13,0.0,1.2,26,21,0.8,0.7,0,13,0.0,1.2,0,13,0.0,1.2,157,170,4.9,4.8,0,13,0.0,1.2,157,170,4.9,4.8,1208,137,,
1600000US0600464,0600464,"Aguanga CDP, California",1254,662,1254,,584,281,46.6,10.8,670,426,53.4,10.8,21,31,1.7,2.0,89,86,7.1,5.0,54,57,4.3,4.2,192,162,15.3,6.8,51,79,4.1,6.2,96,135,7.7,8.8,0,13,0.0,2.9,296,220,23.6,12.0,28,33,2.2,3.0,141,148,11.2,11.6,180,117,14.4,7.8,106,69,8.5,7.3,0,13,0.0,2.9,49.5,7.8,,,923,443,73.6,10.5,847,394,67.5,10.1,327,152,26.1,12.4,286,138,22.8,11.3,923,443,923,,536,255,58.1,10.5,387,227,41.9,10.5,286,138,286,,167,94,58.4,27.6,119,112,41.6,27.6,1254,662,1254,,1236,665,98.6,2.5,18,28,1.4,2.5,1236,665,98.6,2.5,1205,664,96.1,4.1,31,50,2.5,4.2,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,18,28,1.4,2.5,0,13,0.0,2.9,18,28,1.4,2.5,0,13,0.0,2.9,0,13,0.0,2.9,1254,662,1254,,1223,661,97.5,4.2,31,50,2.5,4.2,18,28,1.4,2.5,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,1254,662,1254,,47,49,3.7,3.3,47,49,3.7,3.3,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,1207,634,96.3,3.3,1158,636,92.3,4.9,31,50,2.5,4.2,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,0,13,0.0,2.9,18,28,1.4,2.5,0,13,0.0,2.9,18,28,1.4,2.5,581,252,,
1600000US0600478,0600478,"Ahwahnee CDP, California",1748,510,1748,,827,223,47.3,6.2,921,325,52.7,6.2,7,14,0.4,0.8,119,119,6.8,5.3,89,83,5.1,4.4,108,90,6.2,3.8,119,95,6.8,4.2,83,77,4.7,5.0,258,150,14.8,5.6,271,143,15.5,8.1,81,67,4.6,3.8,106,64,6.1,4.4,257,152,14.7,7.9,205,97,11.7,5.9,45,33,2.6,2.1,52.3,11.1,,,1471,367,84.2,7.9,1335,278,76.4,12.3,582,182,33.3,10.7,507,173,29.0,9.6,1471,367,1471,,682,160,46.4,7.7,789,265,53.6,7.7,507,173,507,,269,96,53.1,11.2,238,108,46.9,11.2,1748,510,1748,,1729,509,98.9,1.3,19,21,1.1,1.3,1729,509,98.9,1.3,1728,509,98.9,1.3,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,1,2,0.1,0.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,1,2,0.1,0.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,0,13,0.0,2.1,19,21,1.1,1.3,0,13,0.0,2.1,9,14,0.5,0.8,0,13,0.0,2.1,0,13,0.0,2.1,1748,510,1748,,1747,510,99.9,0.1,0,13,0.0,2.1,9,14,0.5,0.8,1,2,0.1,0.1,0,13,0.0,2.1,10,17,0.6,1.0,1748,510,1748,,31,44,1.8,2.6,21,42,1.2,2.5,0,13,0.0,2.1,0,13,0.0,2.1,10,17,0.6,1.0,1717,518,98.2,2.6,1707,516,97.7,2.8,0,13,0.0,2.1,0,13,0.0,2.1,1,2,0.1,0.1,0,13,0.0,2.1,0,13,0.0,2.1,9,14,0.5,0.8,0,13,0.0,2.1,9,14,0.5,0.8,925,136,,
1600000US0600535,0600535,"Airport CDP, California",1493,351,1493,,812,240,54.4,6.3,681,157,45.6,6.3,112,75,7.5,4.2,101,83,6.8,4.7,125,83,8.4,5.1,111,69,7.4,4.0,106,70,7.1,4.6,219,105,14.7,5.3,88,60,5.9,3.6,322,135,21.6,9.3,78,50,5.2,3.5,50,48,3.3,3.5,67,58,4.5,3.7,97,60,6.5,4.0,17,21,1.1,1.3,33.6,12.5,,,1105,241,74.0,9.3,1015,210,68.0,7.6,181,90,12.1,5.4,181,90,12.1,5.4,1105,241,1105,,583,152,52.8,5.4,522,116,47.2,5.4,181,90,181,,83,71,45.9,29.5,98,66,54.1,29.5,1493,351,1493,,1481,356,99.2,1.4,12,20,0.8,1.4,1481,356,99.2,1.4,1318,384,88.3,9.6,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,163,130,10.9,9.1,12,20,0.8,1.4,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,1493,351,1493,,1318,384,88.3,9.6,12,20,0.8,1.4,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,175,137,11.7,9.6,1493,351,1493,,940,262,63.0,11.2,885,270,59.3,11.5,0,13,0.0,2.5,21,32,1.4,2.2,34,46,2.3,3.2,553,228,37.0,11.2,553,228,37.0,11.2,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,0,13,0.0,2.5,649,92,,
