county,city,vac_info_type,n
Orange,Los Alamitos,KindergartenData,650.0
Orange,Midway City,ChildCareData,169.0
Orange,Midway City,KindergartenData,368.0
Orange,Mission Viejo,7thGradeData,1514.0
Orange,Mission Viejo,ChildCareData,1531.0
Orange,Mission Viejo,KindergartenData,973.0
Orange,Newport Beach,7thGradeData,1032.0
Orange,Newport Beach,ChildCareData,1149.0
Orange,Newport Beach,KindergartenData,629.0
Orange,North Tustin,7thGradeData,23.0
Orange,North Tustin,KindergartenData,23.0
Orange,Orange,7thGradeData,1411.0
Orange,Orange,ChildCareData,1746.0
Orange,Orange,KindergartenData,1485.0
Orange,Placentia,7thGradeData,1564.0
Orange,Placentia,ChildCareData,547.0
Orange,Placentia,KindergartenData,860.0
Orange,Rancho Santa Margarita,7thGradeData,990.0
Orange,Rancho Santa Margarita,ChildCareData,715.0
Orange,Rancho Santa Margarita,KindergartenData,654.0
Orange,Rossmoor,ChildCareData,25.0
Orange,San Clemente,7thGradeData,797.0
Orange,San Clemente,ChildCareData,686.0
Orange,San Clemente,KindergartenData,546.0
Orange,San Juan Capistrano,7thGradeData,668.0
Orange,San Juan Capistrano,ChildCareData,723.0
Orange,San Juan Capistrano,KindergartenData,427.0
Orange,Santa Ana,7thGradeData,4958.0
Orange,Santa Ana,ChildCareData,4335.0
Orange,Santa Ana,KindergartenData,6243.0
Orange,Seal Beach,ChildCareData,102.0
Orange,Seal Beach,KindergartenData,160.0
Orange,Silverado,ChildCareData,60.0
Orange,Stanton,ChildCareData,182.0
Orange,Stanton,KindergartenData,208.0
Orange,Trabuco Canyon,ChildCareData,31.0
Orange,Trabuco Canyon,KindergartenData,155.0
Orange,Tustin,7thGradeData,1396.0
Orange,Tustin,ChildCareData,1304.0
Orange,Tustin,KindergartenData,1022.0
Orange,Villa Park,7thGradeData,519.0
Orange,Villa Park,KindergartenData,151.0
Orange,Westminster,7thGradeData,1081.0
Orange,Westminster,ChildCareData,1047.0
Orange,Westminster,KindergartenData,912.0
Orange,Yorba Linda,7thGradeData,1009.0
Orange,Yorba Linda,ChildCareData,1501.0
Orange,Yorba Linda,KindergartenData,964.0
Placer,Alta,KindergartenData,10.0
Placer,Antelope,KindergartenData,272.0
Placer,Auburn,7thGradeData,322.0
Placer,Auburn,ChildCareData,275.0
Placer,Auburn,KindergartenData,298.0
Placer,Clipper Gap,ChildCareData,20.0
Placer,Colfax,7thGradeData,49.0
Placer,Colfax,ChildCareData,17.0
Placer,Colfax,KindergartenData,48.0
Placer,Foresthill,7thGradeData,46.0
Placer,Foresthill,ChildCareData,39.0
Placer,Foresthill,KindergartenData,30.0
Placer,Granite Bay,7thGradeData,142.0
Placer,Granite Bay,ChildCareData,212.0
Placer,Granite Bay,KindergartenData,179.0
Placer,Kings Beach,ChildCareData,55.0
Placer,Kings Beach,KindergartenData,107.0
Placer,Kingvale,KindergartenData,10.0
Placer,Lincoln,7thGradeData,593.0
Placer,Lincoln,ChildCareData,291.0
Placer,Lincoln,KindergartenData,629.0
Placer,Loomis,7thGradeData,271.0
Placer,Loomis,ChildCareData,246.0
Placer,Loomis,KindergartenData,233.0
Placer,Meadow Vista,ChildCareData,58.0
Placer,Meadow Vista,KindergartenData,90.0
Placer,Newcastle,7thGradeData,95.0
Placer,Newcastle,KindergartenData,97.0
Placer,Penryn,7thGradeData,20.0
Placer,Penryn,KindergartenData,16.0
Placer,Rocklin,7thGradeData,958.0
Placer,Rocklin,ChildCareData,620.0
Placer,Rocklin,KindergartenData,758.0
Placer,Roseville,7thGradeData,1934.0
Placer,Roseville,ChildCareData,1274.0
Placer,Roseville,KindergartenData,1777.0
Placer,Sacramento,7thGradeData,270.0
Placer,Sheridan,ChildCareData,15.0
Placer,Sheridan,KindergartenData,11.0
Placer,Sunnyside-Tahoe City,7thGradeData,110.0
Placer,Sunnyside-Tahoe City,ChildCareData,103.0
Placer,Sunnyside-Tahoe City,KindergartenData,91.0
Placer,Truckee,7thGradeData,189.0
Placer,Truckee,KindergartenData,227.0
Placer,Weimar,7thGradeData,93.0
Plumas,Chester,7thGradeData,23.0
Plumas,Chester,ChildCareData,22.0
Plumas,Chester,KindergartenData,35.0
Plumas,Crescent Mills,ChildCareData,9.0
Plumas,Greenville,7thGradeData,20.0
Plumas,Greenville,KindergartenData,19.0
Plumas,Portola,7thGradeData,32.0
Plumas,Portola,ChildCareData,36.0
Plumas,Portola,KindergartenData,57.0
Plumas,Quincy,7thGradeData,5.0
Plumas,Quincy,ChildCareData,41.0
Plumas,Quincy,KindergartenData,21.0
Riverside,Aguanga,7thGradeData,34.0
Riverside,Aguanga,KindergartenData,21.0
Riverside,Anza,7thGradeData,46.0
Riverside,Anza,ChildCareData,16.0
Riverside,Anza,KindergartenData,42.0
Riverside,Banning,7thGradeData,183.0
Riverside,Banning,ChildCareData,288.0
Riverside,Banning,KindergartenData,383.0
Riverside,Beaumont,7thGradeData,687.0
Riverside,Beaumont,ChildCareData,249.0
Riverside,Beaumont,KindergartenData,648.0
Riverside,Bermuda Dunes,7thGradeData,14.0
Riverside,Bermuda Dunes,ChildCareData,242.0
Riverside,Bermuda Dunes,KindergartenData,130.0
Riverside,Blythe,7thGradeData,241.0
Riverside,Blythe,ChildCareData,256.0
Riverside,Blythe,KindergartenData,234.0
Riverside,Cabazon,ChildCareData,39.0
Riverside,Cabazon,KindergartenData,58.0
Riverside,Calimesa,ChildCareData,84.0
Riverside,Canyon Lake,ChildCareData,59.0
Riverside,Cathedral City,7thGradeData,790.0
Riverside,Cathedral City,ChildCareData,255.0
Riverside,Cathedral City,KindergartenData,594.0
Riverside,Cherry Valley,ChildCareData,99.0
Riverside,Cherry Valley,KindergartenData,28.0
Riverside,Coachella,7thGradeData,785.0
Riverside,Coachella,ChildCareData,363.0
Riverside,Coachella,KindergartenData,793.0
Riverside,Corona,7thGradeData,2770.0
Riverside,Corona,ChildCareData,1781.0
Riverside,Corona,KindergartenData,3050.0
Riverside,Desert Hot Springs,7thGradeData,558.0
Riverside,Desert Hot Springs,ChildCareData,310.0
Riverside,Desert Hot Springs,KindergartenData,620.0
Riverside,Eastvale,7thGradeData,1047.0
Riverside,Eastvale,KindergartenData,633.0
Riverside,Hemet,7thGradeData,1525.0
Riverside,Hemet,ChildCareData,1032.0
Riverside,Hemet,KindergartenData,1400.0
Riverside,Idyllwild-Pine Cove,7thGradeData,19.0
Riverside,Idyllwild-Pine Cove,KindergartenData,30.0
Riverside,Indian Wells,KindergartenData,88.0
Riverside,Indio,7thGradeData,1391.0
Riverside,Indio,ChildCareData,509.0
Riverside,Indio,KindergartenData,1189.0
Riverside,Jurupa Valley,7thGradeData,1883.0
Riverside,Jurupa Valley,ChildCareData,736.0
Riverside,Jurupa Valley,KindergartenData,1638.0
Riverside,La Quinta,7thGradeData,517.0
Riverside,La Quinta,ChildCareData,198.0
Riverside,La Quinta,KindergartenData,237.0
Riverside,Lake Elsinore,7thGradeData,1149.0
Riverside,Lake Elsinore,ChildCareData,471.0
Riverside,Lake Elsinore,KindergartenData,1277.0
Riverside,Lake Mathews,7thGradeData,0.0
Riverside,Lake Mathews,KindergartenData,0.0
Riverside,Mecca,ChildCareData,96.0
Riverside,Mecca,KindergartenData,288.0
Riverside,Menifee,7thGradeData,1073.0
Riverside,Menifee,ChildCareData,501.0
Riverside,Menifee,KindergartenData,855.0
Riverside,Moreno Valley,7thGradeData,3271.0
Riverside,Moreno Valley,ChildCareData,1348.0
Riverside,Moreno Valley,KindergartenData,3126.0
Riverside,Murrieta,7thGradeData,2167.0
Riverside,Murrieta,ChildCareData,1261.0
Riverside,Murrieta,KindergartenData,1690.0
Riverside,Norco,7thGradeData,374.0
Riverside,Norco,ChildCareData,365.0
Riverside,Norco,KindergartenData,389.0
Riverside,Nuevo,7thGradeData,182.0
Riverside,Nuevo,ChildCareData,204.0
Riverside,Nuevo,KindergartenData,169.0
Riverside,Palm Desert,7thGradeData,505.0
Riverside,Palm Desert,ChildCareData,617.0
Riverside,Palm Desert,KindergartenData,615.0
Riverside,Palm Springs,7thGradeData,401.0
Riverside,Palm Springs,ChildCareData,475.0
Riverside,Palm Springs,KindergartenData,428.0
Riverside,Perris,7thGradeData,1770.0
Riverside,Perris,ChildCareData,976.0
Riverside,Perris,KindergartenData,1739.0
Riverside,Rancho Mirage,7thGradeData,30.0
Riverside,Rancho Mirage,ChildCareData,49.0
Riverside,Rancho Mirage,KindergartenData,76.0
Riverside,Riverside,7thGradeData,5077.0
Riverside,Riverside,ChildCareData,4300.0
Riverside,Riverside,KindergartenData,4826.0
Riverside,Romoland,ChildCareData,149.0
Riverside,Romoland,KindergartenData,388.0
Riverside,Salton City,7thGradeData,69.0
Riverside,Salton City,KindergartenData,78.0
Riverside,San Jacinto,7thGradeData,866.0
Riverside,San Jacinto,ChildCareData,372.0
Riverside,San Jacinto,KindergartenData,836.0
Riverside,Temecula,7thGradeData,2247.0
Riverside,Temecula,ChildCareData,1394.0
Riverside,Temecula,KindergartenData,1965.0
Riverside,Thermal,7thGradeData,589.0
Riverside,Thermal,ChildCareData,122.0
Riverside,Thermal,KindergartenData,371.0
Riverside,Thousand Palms,ChildCareData,106.0
Riverside,Thousand Palms,KindergartenData,105.0
Riverside,Wildomar,7thGradeData,343.0
Riverside,Wildomar,ChildCareData,283.0
Riverside,Wildomar,KindergartenData,494.0
Riverside,Winchester,7thGradeData,120.0
Riverside,Winchester,ChildCareData,164.0
Riverside,Winchester,KindergartenData,443.0
Sacramento,Antelope,ChildCareData,201.0
Sacramento,Antelope,KindergartenData,299.0
Sacramento,Carmichael,7thGradeData,1070.0
Sacramento,Carmichael,ChildCareData,889.0
Sacramento,Carmichael,KindergartenData,868.0
Sacramento,Citrus Heights,7thGradeData,425.0
Sacramento,Citrus Heights,ChildCareData,679.0
Sacramento,Citrus Heights,KindergartenData,521.0
Sacramento,Clarksburg,7thGradeData,70.0
Sacramento,Clarksburg,KindergartenData,55.0
Sacramento,Courtland,KindergartenData,20.0
Sacramento,Elk Grove,7thGradeData,2940.0
Sacramento,Elk Grove,ChildCareData,1130.0
Sacramento,Elk Grove,KindergartenData,2195.0
Sacramento,Elverta,KindergartenData,17.0
Sacramento,Fair Oaks,7thGradeData,317.0
Sacramento,Fair Oaks,ChildCareData,397.0
Sacramento,Fair Oaks,KindergartenData,282.0
Sacramento,Folsom,7thGradeData,945.0
Sacramento,Folsom,ChildCareData,815.0
Sacramento,Folsom,KindergartenData,929.0
Sacramento,Galt,7thGradeData,445.0
Sacramento,Galt,ChildCareData,334.0
Sacramento,Galt,KindergartenData,356.0
Sacramento,Gold River,7thGradeData,58.0
Sacramento,Gold River,KindergartenData,89.0
Sacramento,Herald,7thGradeData,40.0
Sacramento,Herald,KindergartenData,29.0
Sacramento,Isleton,KindergartenData,18.0
Sacramento,Mather,7thGradeData,15.0
Sacramento,Mather,ChildCareData,69.0
Sacramento,Mather,KindergartenData,48.0
Sacramento,North Highlands,7thGradeData,359.0
Sacramento,North Highlands,ChildCareData,370.0
Sacramento,North Highlands,KindergartenData,643.0
Sacramento,Orangevale,7thGradeData,710.0
Sacramento,Orangevale,ChildCareData,318.0
Sacramento,Orangevale,KindergartenData,333.0
Sacramento,Rancho Cordova,7thGradeData,553.0
Sacramento,Rancho Cordova,ChildCareData,652.0
Sacramento,Rancho Cordova,KindergartenData,781.0
Sacramento,Rancho Murieta,ChildCareData,54.0
Sacramento,Rio Linda,7thGradeData,448.0
Sacramento,Rio Linda,ChildCareData,89.0
Sacramento,Rio Linda,KindergartenData,230.0
Sacramento,Rio Vista,7thGradeData,112.0
Sacramento,Rio Vista,KindergartenData,46.0
Sacramento,Roseville,7thGradeData,310.0
Sacramento,Sacramento,7thGradeData,7246.0
Sacramento,Sacramento,ChildCareData,9435.0
Sacramento,Sacramento,KindergartenData,8859.0
Sacramento,Sloughhouse,KindergartenData,60.0
Sacramento,Walnut Grove,ChildCareData,11.0
Sacramento,Walnut Grove,KindergartenData,32.0
Sacramento,West Sacramento,ChildCareData,51.0
Sacramento,Wilton,ChildCareData,12.0
Sacramento,Wilton,KindergartenData,41.0
San Benito,Aromas,7thGradeData,51.0
San Benito,Aromas,KindergartenData,36.0
San Benito,Hollister,7thGradeData,793.0
San Benito,Hollister,ChildCareData,549.0
San Benito,Hollister,KindergartenData,784.0
San Benito,San Juan Bautista,7thGradeData,32.0
San Benito,San Juan Bautista,ChildCareData,67.0
San Benito,San Juan Bautista,KindergartenData,40.0
San Benito,Tres Pinos,7thGradeData,21.0
San Benito,Tres Pinos,KindergartenData,11.0
San Bernardino,Adelanto,7thGradeData,427.0
San Bernardino,Adelanto,ChildCareData,181.0
San Bernardino,Adelanto,KindergartenData,685.0
San Bernardino,Apple Valley,7thGradeData,1056.0
San Bernardino,Apple Valley,ChildCareData,932.0
San Bernardino,Apple Valley,KindergartenData,1042.0
San Bernardino,Baker,7thGradeData,17.0
San Bernardino,Baker,ChildCareData,16.0
San Bernardino,Baker,KindergartenData,17.0
San Bernardino,Baldy Mesa,ChildCareData,64.0
San Bernardino,Barstow,7thGradeData,403.0
San Bernardino,Barstow,ChildCareData,272.0
San Bernardino,Barstow,KindergartenData,476.0
San Bernardino,Big Bear City,ChildCareData,69.0
San Bernardino,Big Bear Lake,7thGradeData,153.0
San Bernardino,Big Bear Lake,ChildCareData,45.0
San Bernardino,Big Bear Lake,KindergartenData,86.0
San Bernardino,Big River,ChildCareData,10.0
San Bernardino,Bloomington,7thGradeData,877.0
San Bernardino,Bloomington,ChildCareData,339.0
San Bernardino,Bloomington,KindergartenData,529.0
San Bernardino,Calimesa,7thGradeData,312.0
San Bernardino,Calimesa,KindergartenData,15.0
San Bernardino,Chino,7thGradeData,1049.0
San Bernardino,Chino,ChildCareData,1142.0
San Bernardino,Chino,KindergartenData,1100.0
San Bernardino,Chino Hills,7thGradeData,1108.0
San Bernardino,Chino Hills,ChildCareData,932.0
San Bernardino,Chino Hills,KindergartenData,837.0
San Bernardino,Colton,7thGradeData,1065.0
San Bernardino,Colton,ChildCareData,622.0
San Bernardino,Colton,KindergartenData,1075.0
San Bernardino,Crestline,ChildCareData,52.0
San Bernardino,Crestline,KindergartenData,60.0
San Bernardino,Fontana,7thGradeData,3207.0
San Bernardino,Fontana,ChildCareData,2370.0
San Bernardino,Fontana,KindergartenData,4024.0
San Bernardino,Forest Falls,KindergartenData,9.0
San Bernardino,Fort Irwin,7thGradeData,132.0
San Bernardino,Fort Irwin,ChildCareData,221.0
San Bernardino,Fort Irwin,KindergartenData,232.0
San Bernardino,Grand Terrace,7thGradeData,512.0
San Bernardino,Grand Terrace,ChildCareData,103.0
San Bernardino,Grand Terrace,KindergartenData,213.0
San Bernardino,Helendale,7thGradeData,88.0
San Bernardino,Helendale,ChildCareData,27.0
San Bernardino,Helendale,KindergartenData,106.0
San Bernardino,Hesperia,7thGradeData,1885.0
San Bernardino,Hesperia,ChildCareData,630.0
San Bernardino,Hesperia,KindergartenData,1646.0
San Bernardino,Highland,7thGradeData,796.0
San Bernardino,Highland,ChildCareData,549.0
San Bernardino,Highland,KindergartenData,888.0
San Bernardino,Joshua Tree,KindergartenData,108.0
San Bernardino,Lake Arrowhead,7thGradeData,224.0
San Bernardino,Lake Arrowhead,ChildCareData,47.0
San Bernardino,Lake Arrowhead,KindergartenData,55.0
San Bernardino,Landers,KindergartenData,15.0
San Bernardino,Lenwood,KindergartenData,63.0
San Bernardino,Loma Linda,7thGradeData,115.0
San Bernardino,Loma Linda,ChildCareData,196.0
San Bernardino,Loma Linda,KindergartenData,160.0
San Bernardino,Lucerne Valley,7thGradeData,53.0
San Bernardino,Lucerne Valley,ChildCareData,22.0
San Bernardino,Lucerne Valley,KindergartenData,50.0
San Bernardino,Mentone,ChildCareData,36.0
San Bernardino,Mentone,KindergartenData,79.0
San Bernardino,Montclair,7thGradeData,767.0
San Bernardino,Montclair,ChildCareData,451.0
San Bernardino,Montclair,KindergartenData,900.0
San Bernardino,Morongo Valley,ChildCareData,15.0
San Bernardino,Morongo Valley,KindergartenData,22.0
San Bernardino,Mount Baldy,7thGradeData,13.0
San Bernardino,Mount Baldy,KindergartenData,12.0
San Bernardino,Needles,7thGradeData,66.0
San Bernardino,Needles,ChildCareData,71.0
San Bernardino,Needles,KindergartenData,49.0
San Bernardino,Newberry Springs,ChildCareData,29.0
San Bernardino,Newberry Springs,KindergartenData,23.0
San Bernardino,Ontario,7thGradeData,2156.0
San Bernardino,Ontario,ChildCareData,1633.0
San Bernardino,Ontario,KindergartenData,2566.0
San Bernardino,Oro Grande,7thGradeData,196.0
San Bernardino,Oro Grande,ChildCareData,22.0
San Bernardino,Oro Grande,KindergartenData,168.0
San Bernardino,Phelan,7thGradeData,461.0
San Bernardino,Phelan,ChildCareData,113.0
San Bernardino,Phelan,KindergartenData,247.0
San Bernardino,Pinon Hills,ChildCareData,24.0
San Bernardino,Pinon Hills,KindergartenData,50.0
San Bernardino,Placerville,7thGradeData,86.0
San Bernardino,Placerville,KindergartenData,66.0
San Bernardino,Rancho Cucamonga,7thGradeData,2681.0
San Bernardino,Rancho Cucamonga,ChildCareData,1299.0
San Bernardino,Rancho Cucamonga,KindergartenData,2304.0
San Bernardino,Redlands,7thGradeData,1321.0
San Bernardino,Redlands,ChildCareData,1200.0
San Bernardino,Redlands,KindergartenData,1105.0
San Bernardino,Rialto,7thGradeData,1540.0
San Bernardino,Rialto,ChildCareData,1402.0
San Bernardino,Rialto,KindergartenData,1635.0
San Bernardino,Rim Forest,ChildCareData,7.0
San Bernardino,Running Springs,KindergartenData,39.0
San Bernardino,San Bernardino,7thGradeData,3276.0
San Bernardino,San Bernardino,ChildCareData,2789.0
San Bernardino,San Bernardino,KindergartenData,3462.0
San Bernardino,Sugarloaf,ChildCareData,20.0
San Bernardino,Trona,7thGradeData,15.0
San Bernardino,Trona,ChildCareData,19.0
San Bernardino,Trona,KindergartenData,15.0
San Bernardino,Twentynine Palms,7thGradeData,217.0
San Bernardino,Twentynine Palms,ChildCareData,200.0
San Bernardino,Twentynine Palms,KindergartenData,368.0
San Bernardino,Twin Peaks,7thGradeData,15.0
San Bernardino,Twin Peaks,ChildCareData,13.0
San Bernardino,Twin Peaks,KindergartenData,86.0
San Bernardino,Upland,7thGradeData,977.0
San Bernardino,Upland,ChildCareData,1086.0
San Bernardino,Upland,KindergartenData,923.0
San Bernardino,Victorville,7thGradeData,1878.0
San Bernardino,Victorville,ChildCareData,1105.0
San Bernardino,Victorville,KindergartenData,1994.0
San Bernardino,Wrightwood,ChildCareData,24.0
San Bernardino,Wrightwood,KindergartenData,29.0
San Bernardino,Yermo,7thGradeData,46.0
San Bernardino,Yermo,KindergartenData,29.0
San Bernardino,Yucaipa,7thGradeData,434.0
San Bernardino,Yucaipa,ChildCareData,453.0
San Bernardino,Yucaipa,KindergartenData,717.0
San Bernardino,Yucca Valley,7thGradeData,426.0
San Bernardino,Yucca Valley,ChildCareData,249.0
San Bernardino,Yucca Valley,KindergartenData,301.0
San Diego,Alpine,7thGradeData,214.0
San Diego,Alpine,ChildCareData,130.0
San Diego,Alpine,KindergartenData,140.0
San Diego,Bonita,ChildCareData,189.0
San Diego,Bonita,KindergartenData,203.0
San Diego,Bonsall,7thGradeData,187.0
San Diego,Bonsall,ChildCareData,41.0
San Diego,Bonsall,KindergartenData,175.0
San Diego,Borrego Springs,7thGradeData,37.0
San Diego,Borrego Springs,ChildCareData,41.0
San Diego,Borrego Springs,KindergartenData,33.0
San Diego,Boulevard,ChildCareData,20.0
San Diego,Boulevard,KindergartenData,20.0
San Diego,Camp Pendleton North,ChildCareData,47.0
San Diego,Campo,7thGradeData,32.0
San Diego,Campo,ChildCareData,15.0
San Diego,Campo,KindergartenData,58.0
San Diego,Carlsbad,7thGradeData,939.0
San Diego,Carlsbad,ChildCareData,1283.0
San Diego,Carlsbad,KindergartenData,1283.0
San Diego,Chula Vista,7thGradeData,4247.0
San Diego,Chula Vista,ChildCareData,3177.0
San Diego,Chula Vista,KindergartenData,3694.0
San Diego,Coronado,7thGradeData,262.0
San Diego,Coronado,ChildCareData,220.0
San Diego,Coronado,KindergartenData,201.0
San Diego,Del Mar,ChildCareData,95.0
San Diego,Del Mar,KindergartenData,115.0
San Diego,Descanso,ChildCareData,25.0
San Diego,Descanso,KindergartenData,37.0
San Diego,El Cajon,7thGradeData,2109.0
San Diego,El Cajon,ChildCareData,1948.0
San Diego,El Cajon,KindergartenData,2188.0
San Diego,Encinitas,7thGradeData,943.0
San Diego,Encinitas,ChildCareData,1568.0
San Diego,Encinitas,KindergartenData,472.0
San Diego,Escondido,7thGradeData,2236.0
San Diego,Escondido,ChildCareData,2354.0
San Diego,Escondido,KindergartenData,2425.0
San Diego,Fallbrook,7thGradeData,231.0
San Diego,Fallbrook,ChildCareData,497.0
San Diego,Fallbrook,KindergartenData,430.0
San Diego,Imperial Beach,7thGradeData,52.0
San Diego,Imperial Beach,ChildCareData,602.0
San Diego,Imperial Beach,KindergartenData,372.0
San Diego,Jacumba,7thGradeData,20.0
San Diego,Jamul,7thGradeData,93.0
San Diego,Jamul,ChildCareData,73.0
San Diego,Jamul,KindergartenData,75.0
San Diego,Julian,7thGradeData,211.0
San Diego,Julian,ChildCareData,20.0
San Diego,Julian,KindergartenData,108.0
San Diego,La Mesa,7thGradeData,887.0
San Diego,La Mesa,ChildCareData,1163.0
San Diego,La Mesa,KindergartenData,891.0
San Diego,Lakeside,7thGradeData,441.0
San Diego,Lakeside,ChildCareData,446.0
San Diego,Lakeside,KindergartenData,625.0
San Diego,Lemon Grove,7thGradeData,410.0
San Diego,Lemon Grove,ChildCareData,541.0
San Diego,Lemon Grove,KindergartenData,409.0
San Diego,National City,7thGradeData,747.0
San Diego,National City,ChildCareData,805.0
San Diego,National City,KindergartenData,812.0
San Diego,Newport Beach,7thGradeData,9.0
San Diego,Oceanside,7thGradeData,2292.0
San Diego,Oceanside,ChildCareData,2186.0
San Diego,Oceanside,KindergartenData,2692.0
San Diego,Pala,KindergartenData,22.0
San Diego,Pauma Valley,7thGradeData,34.0
San Diego,Pauma Valley,ChildCareData,39.0
San Diego,Pauma Valley,KindergartenData,33.0
San Diego,Pine Valley,7thGradeData,17.0
San Diego,Potrero,7thGradeData,27.0
San Diego,Potrero,KindergartenData,31.0
San Diego,Poway,7thGradeData,925.0
San Diego,Poway,ChildCareData,1604.0
San Diego,Poway,KindergartenData,818.0
San Diego,Rainbow,7thGradeData,14.0
San Diego,Rainbow,ChildCareData,22.0
San Diego,Rainbow,KindergartenData,27.0
San Diego,Ramona,7thGradeData,415.0
San Diego,Ramona,ChildCareData,454.0
San Diego,Ramona,KindergartenData,395.0
San Diego,Rancho Santa Fe,7thGradeData,127.0
San Diego,Rancho Santa Fe,ChildCareData,280.0
San Diego,Rancho Santa Fe,KindergartenData,122.0
San Diego,San Clemente,7thGradeData,47.0
San Diego,San Clemente,KindergartenData,148.0
San Diego,San Diego,7thGradeData,14628.0
San Diego,San Diego,ChildCareData,17003.0
San Diego,San Diego,KindergartenData,15884.0
San Diego,San Marcos,7thGradeData,1536.0
San Diego,San Marcos,ChildCareData,1212.0
San Diego,San Marcos,KindergartenData,1204.0
San Diego,Santee,7thGradeData,577.0
San Diego,Santee,ChildCareData,595.0
San Diego,Santee,KindergartenData,555.0
San Diego,Simi Valley,7thGradeData,214.0
San Diego,Simi Valley,KindergartenData,107.0
San Diego,Solana Beach,7thGradeData,448.0
San Diego,Solana Beach,ChildCareData,560.0
San Diego,Solana Beach,KindergartenData,213.0
San Diego,Spring Valley (San Diego County),7thGradeData,561.0
San Diego,Spring Valley (San Diego County),ChildCareData,807.0
San Diego,Spring Valley (San Diego County),KindergartenData,707.0
San Diego,Valley Center,7thGradeData,262.0
San Diego,Valley Center,ChildCareData,172.0
San Diego,Valley Center,KindergartenData,270.0
San Diego,Vista,7thGradeData,1091.0
San Diego,Vista,ChildCareData,1625.0
San Diego,Vista,KindergartenData,1539.0
San Diego,Warner Springs,7thGradeData,14.0
San Diego,Warner Springs,ChildCareData,20.0
San Diego,Warner Springs,KindergartenData,9.0
San Francisco,San Francisco,7thGradeData,6892.0
San Francisco,San Francisco,ChildCareData,11141.0
San Francisco,San Francisco,KindergartenData,5926.0
San Joaquin,Acampo,7thGradeData,105.0
San Joaquin,Acampo,ChildCareData,36.0
San Joaquin,Acampo,KindergartenData,73.0
San Joaquin,Escalon,7thGradeData,198.0
San Joaquin,Escalon,ChildCareData,240.0
San Joaquin,Escalon,KindergartenData,182.0
San Joaquin,Farmington,KindergartenData,13.0
San Joaquin,French Camp,7thGradeData,67.0
San Joaquin,French Camp,ChildCareData,124.0
San Joaquin,French Camp,KindergartenData,77.0
San Joaquin,Lathrop,7thGradeData,329.0
San Joaquin,Lathrop,ChildCareData,117.0
San Joaquin,Lathrop,KindergartenData,296.0
San Joaquin,Linden,ChildCareData,85.0
San Joaquin,Linden,KindergartenData,85.0
San Joaquin,Lockeford,7thGradeData,54.0
San Joaquin,Lockeford,KindergartenData,45.0
San Joaquin,Lodi,7thGradeData,999.0
San Joaquin,Lodi,ChildCareData,1068.0
San Joaquin,Lodi,KindergartenData,985.0
San Joaquin,Manteca,7thGradeData,1159.0
San Joaquin,Manteca,ChildCareData,1112.0
San Joaquin,Manteca,KindergartenData,1042.0
San Joaquin,Mountain House,7thGradeData,228.0
San Joaquin,Mountain House,ChildCareData,17.0
San Joaquin,Mountain House,KindergartenData,259.0
San Joaquin,Ripon,7thGradeData,295.0
San Joaquin,Ripon,ChildCareData,216.0
San Joaquin,Ripon,KindergartenData,287.0
San Joaquin,Simi Valley,7thGradeData,104.0
San Joaquin,Simi Valley,KindergartenData,61.0
San Joaquin,Stockton,7thGradeData,5849.0
San Joaquin,Stockton,ChildCareData,4658.0
San Joaquin,Stockton,KindergartenData,5723.0
San Joaquin,Thornton,7thGradeData,21.0
San Joaquin,Thornton,ChildCareData,26.0
San Joaquin,Thornton,KindergartenData,18.0
San Joaquin,Tracy,7thGradeData,1604.0
San Joaquin,Tracy,ChildCareData,917.0
San Joaquin,Tracy,KindergartenData,1434.0
San Joaquin,Victor,KindergartenData,18.0
San Luis Obispo,Arroyo Grande,7thGradeData,581.0
San Luis Obispo,Arroyo Grande,ChildCareData,207.0
San Luis Obispo,Arroyo Grande,KindergartenData,246.0
San Luis Obispo,Atascadero,7thGradeData,311.0
San Luis Obispo,Atascadero,ChildCareData,399.0
San Luis Obispo,Atascadero,KindergartenData,291.0
San Luis Obispo,Cambria,7thGradeData,51.0
San Luis Obispo,Cambria,ChildCareData,57.0
San Luis Obispo,Cambria,KindergartenData,44.0
San Luis Obispo,Cayucos,7thGradeData,21.0
San Luis Obispo,Cayucos,KindergartenData,16.0
San Luis Obispo,Creston,KindergartenData,20.0
San Luis Obispo,El Paso de Robles (Paso Robles),7thGradeData,213.0
San Luis Obispo,El Paso de Robles (Paso Robles),ChildCareData,472.0
San Luis Obispo,El Paso de Robles (Paso Robles),KindergartenData,499.0
San Luis Obispo,Grover Beach,ChildCareData,44.0
San Luis Obispo,Grover Beach,KindergartenData,208.0
San Luis Obispo,Los Osos,7thGradeData,184.0
San Luis Obispo,Los Osos,ChildCareData,86.0
San Luis Obispo,Los Osos,KindergartenData,117.0
San Luis Obispo,Morro Bay,ChildCareData,40.0
San Luis Obispo,Morro Bay,KindergartenData,66.0
San Luis Obispo,Nipomo,ChildCareData,101.0
San Luis Obispo,Nipomo,KindergartenData,230.0
San Luis Obispo,Oceano,ChildCareData,96.0
San Luis Obispo,Oceano,KindergartenData,55.0
San Luis Obispo,Pismo Beach,7thGradeData,215.0
San Luis Obispo,Pismo Beach,ChildCareData,96.0
San Luis Obispo,Pismo Beach,KindergartenData,42.0
